sale_id,item_id,warehouse_id,sale_date,quantity_sold,unit_price
SALE-0041377,PROD-00556,WH-IN-0141,2024-11-11,92,869.62
SALE-0041378,PROD-00220,WH-IN-0546,2025-05-16,11,4573.29
SALE-0041379,PROD-00589,WH-IN-0417,2025-03-06,25,4055.5
SALE-0041380,PROD-00439,WH-IN-0097,2025-03-23,17,144.02
SALE-0041381,PROD-00007,WH-IN-0984,2025-08-14,63,566.94
SALE-0041382,PROD-00190,WH-IN-0751,2025-07-13,56,5364.1
SALE-0041383,PROD-00522,WH-IN-0309,2024-11-11,51,6630.45
SALE-0041384,PROD-00526,WH-IN-0180,2024-12-21,64,2921.9
SALE-0041385,PROD-00017,WH-IN-0640,2024-10-15,87,4198.5
SALE-0041386,PROD-00304,WH-IN-0069,2024-10-26,46,1997.58
SALE-0041387,PROD-00292,WH-IN-0735,2025-07-04,57,8310.83
SALE-0041388,PROD-00811,WH-IN-0572,2024-12-14,56,8403.62
SALE-0041389,PROD-00404,WH-IN-0326,2024-12-22,15,5938.68
SALE-0041390,PROD-00420,WH-IN-0051,2025-06-16,32,6697.7
SALE-0041391,PROD-00276,WH-IN-0373,2025-05-12,39,4761.27
SALE-0041392,PROD-00996,WH-IN-0204,2025-04-11,60,1930.07
SALE-0041393,PROD-00448,WH-IN-0218,2025-05-09,48,6099.58
SALE-0041394,PROD-00111,WH-IN-0939,2025-02-06,36,2558.28
SALE-0041395,PROD-00028,WH-IN-0299,2025-01-26,10,5269.08
SALE-0041396,PROD-00379,WH-IN-0042,2024-12-09,75,3181.49
SALE-0041397,PROD-00421,WH-IN-0077,2024-11-13,82,848.44
SALE-0041398,PROD-00640,WH-IN-0940,2025-02-05,97,5868.89
SALE-0041399,PROD-00245,WH-IN-0010,2025-01-04,51,2195.7
SALE-0041400,PROD-00395,WH-IN-0166,2025-06-13,1,4121.27
SALE-0041401,PROD-00942,WH-IN-0080,2024-10-08,69,8799.2
SALE-0041402,PROD-00695,WH-IN-0770,2025-06-18,3,7838.49
SALE-0041403,PROD-00540,WH-IN-0004,2025-04-12,50,1703.91
SALE-0041404,PROD-00740,WH-IN-0259,2025-04-05,29,7008.68
SALE-0041405,PROD-00537,WH-IN-0241,2024-12-17,24,1751.87
SALE-0041406,PROD-00921,WH-IN-0888,2025-03-16,20,1257.16
SALE-0041407,PROD-00593,WH-IN-0557,2025-05-12,73,3064.16
SALE-0041408,PROD-00248,WH-IN-0453,2024-09-29,64,10801.84
SALE-0041409,PROD-00769,WH-IN-0754,2025-01-02,54,3052.35
SALE-0041410,PROD-00866,WH-IN-0857,2024-12-24,84,655.6
SALE-0041411,PROD-00120,WH-IN-0565,2025-06-23,42,9665.23
SALE-0041412,PROD-00957,WH-IN-0370,2025-02-07,63,8608.65
SALE-0041413,PROD-00248,WH-IN-0497,2025-07-04,86,10423.58
SALE-0041414,PROD-00994,WH-IN-0873,2025-01-09,20,49.27
SALE-0041415,PROD-00157,WH-IN-0004,2025-06-03,85,1707.75
SALE-0041416,PROD-00593,WH-IN-1000,2025-06-30,97,3827.71
SALE-0041417,PROD-00642,WH-IN-0470,2025-05-13,100,1640.83
SALE-0041418,PROD-00524,WH-IN-0846,2025-01-17,8,1596.63
SALE-0041419,PROD-00626,WH-IN-0248,2025-05-12,53,4021.88
SALE-0041420,PROD-00241,WH-IN-0369,2025-03-17,15,5234.32
SALE-0041421,PROD-00103,WH-IN-0261,2025-04-21,59,3266.37
SALE-0041422,PROD-00735,WH-IN-0648,2025-08-17,69,3940.93
SALE-0041423,PROD-00741,WH-IN-0531,2025-05-09,48,3468.58
SALE-0041424,PROD-00709,WH-IN-0147,2025-06-19,60,2856.44
SALE-0041425,PROD-00880,WH-IN-0225,2025-01-16,59,7976.47
SALE-0041426,PROD-00321,WH-IN-0561,2025-02-05,14,10282.81
SALE-0041427,PROD-00418,WH-IN-0011,2025-05-14,43,4763.91
SALE-0041428,PROD-00369,WH-IN-0247,2024-11-18,91,8907.03
SALE-0041429,PROD-00247,WH-IN-0163,2024-10-24,15,5008.52
SALE-0041430,PROD-00478,WH-IN-0001,2025-08-06,37,1674.14
SALE-0041431,PROD-00415,WH-IN-0074,2025-08-08,17,889.0
SALE-0041432,PROD-00243,WH-IN-0138,2025-03-01,27,1653.78
SALE-0041433,PROD-00616,WH-IN-0104,2025-07-10,47,2580.18
SALE-0041434,PROD-00555,WH-IN-0174,2025-02-05,43,9353.25
SALE-0041435,PROD-00348,WH-IN-0660,2025-08-16,96,8131.62
SALE-0041436,PROD-00525,WH-IN-0583,2025-05-14,95,6321.97
SALE-0041437,PROD-00535,WH-IN-0861,2025-03-05,23,4692.21
SALE-0041438,PROD-00946,WH-IN-0475,2024-12-28,66,9484.06
SALE-0041439,PROD-00989,WH-IN-0159,2025-06-11,36,339.39
SALE-0041440,PROD-00877,WH-IN-0911,2025-08-12,8,8977.7
SALE-0041441,PROD-00411,WH-IN-0019,2025-02-16,67,130.09
SALE-0041442,PROD-00587,WH-IN-0396,2025-08-26,41,4860.59
SALE-0041443,PROD-00649,WH-IN-0892,2025-05-07,79,2182.45
SALE-0041444,PROD-00840,WH-IN-0692,2025-02-26,86,6627.37
SALE-0041445,PROD-00042,WH-IN-0917,2025-08-19,25,3007.28
SALE-0041446,PROD-00677,WH-IN-0237,2024-10-28,59,10908.09
SALE-0041447,PROD-00529,WH-IN-0636,2025-08-13,53,1512.58
SALE-0041448,PROD-00894,WH-IN-0090,2025-03-15,65,12955.15
SALE-0041449,PROD-00465,WH-IN-0518,2025-08-09,27,904.27
SALE-0041450,PROD-00523,WH-IN-0965,2024-09-16,39,13041.2
SALE-0041451,PROD-00593,WH-IN-0427,2024-12-07,49,3370.98
SALE-0041452,PROD-00357,WH-IN-0055,2025-05-11,8,6306.33
SALE-0041453,PROD-00035,WH-IN-0816,2024-11-30,66,5621.49
SALE-0041454,PROD-00385,WH-IN-0668,2025-04-06,1,10230.58
SALE-0041455,PROD-00772,WH-IN-0721,2025-02-23,8,6673.5
SALE-0041456,PROD-00070,WH-IN-0862,2024-11-27,19,6000.66
SALE-0041457,PROD-00205,WH-IN-0540,2025-02-28,29,2737.08
SALE-0041458,PROD-00612,WH-IN-0937,2025-07-08,8,1313.49
SALE-0041459,PROD-00908,WH-IN-0330,2024-12-22,93,6383.94
SALE-0041460,PROD-00438,WH-IN-0822,2025-05-12,63,910.73
SALE-0041461,PROD-00432,WH-IN-0524,2025-01-28,63,1491.0
SALE-0041462,PROD-00949,WH-IN-0824,2025-07-04,96,650.9
SALE-0041463,PROD-00181,WH-IN-0140,2024-10-08,20,6473.58
SALE-0041464,PROD-00039,WH-IN-0046,2025-01-19,5,8320.66
SALE-0041465,PROD-00190,WH-IN-0131,2025-08-28,19,12169.19
SALE-0041466,PROD-00597,WH-IN-0950,2025-02-28,83,1671.5
SALE-0041467,PROD-00046,WH-IN-0339,2024-10-27,64,4348.52
SALE-0041468,PROD-00344,WH-IN-0287,2024-12-24,27,7317.61
SALE-0041469,PROD-00109,WH-IN-0942,2024-09-05,43,1492.9
SALE-0041470,PROD-00797,WH-IN-0670,2025-07-10,68,4032.84
SALE-0041471,PROD-00676,WH-IN-0717,2025-04-14,46,10413.85
SALE-0041472,PROD-00251,WH-IN-0217,2025-06-13,63,711.73
SALE-0041473,PROD-00139,WH-IN-0512,2025-03-10,64,12104.8
SALE-0041474,PROD-00947,WH-IN-0189,2025-01-10,63,6267.98
SALE-0041475,PROD-00620,WH-IN-0769,2025-02-24,19,5327.43
SALE-0041476,PROD-00104,WH-IN-0906,2025-02-17,96,6393.38
SALE-0041477,PROD-00020,WH-IN-0043,2024-12-15,52,9622.86
SALE-0041478,PROD-00835,WH-IN-0543,2025-08-16,59,5494.38
SALE-0041479,PROD-00440,WH-IN-0035,2024-12-02,3,6479.06
SALE-0041480,PROD-00008,WH-IN-0266,2024-10-12,96,708.11
SALE-0041481,PROD-00095,WH-IN-0675,2024-11-09,21,7833.1
SALE-0041482,PROD-00623,WH-IN-0903,2024-12-01,94,2011.6
SALE-0041483,PROD-00632,WH-IN-0784,2025-01-29,82,10756.72
SALE-0041484,PROD-00943,WH-IN-0100,2025-07-05,89,7879.96
SALE-0041485,PROD-00197,WH-IN-0088,2025-05-16,24,6535.61
SALE-0041486,PROD-00895,WH-IN-0647,2025-03-06,79,11340.12
SALE-0041487,PROD-00120,WH-IN-0775,2024-10-25,56,6525.21
SALE-0041488,PROD-00370,WH-IN-0040,2024-12-18,45,4344.59
SALE-0041489,PROD-00516,WH-IN-0247,2024-10-11,64,5559.29
SALE-0041490,PROD-00882,WH-IN-0221,2024-10-05,73,1927.09
SALE-0041491,PROD-00412,WH-IN-0295,2025-08-08,78,8416.22
SALE-0041492,PROD-00742,WH-IN-0424,2025-02-26,77,6000.43
SALE-0041493,PROD-00461,WH-IN-0885,2024-12-10,17,1669.56
SALE-0041494,PROD-00208,WH-IN-0863,2024-10-03,37,713.07
SALE-0041495,PROD-00707,WH-IN-0967,2025-07-04,68,538.63
SALE-0041496,PROD-00437,WH-IN-0039,2025-06-08,99,8521.93
SALE-0041497,PROD-00569,WH-IN-0446,2025-04-27,79,531.68
SALE-0041498,PROD-00396,WH-IN-0347,2025-02-08,85,9190.56
SALE-0041499,PROD-00163,WH-IN-0409,2025-07-31,45,10146.33
SALE-0041500,PROD-00021,WH-IN-0835,2025-02-18,62,3380.77
SALE-0041501,PROD-00547,WH-IN-0907,2024-11-07,45,8594.45
SALE-0041502,PROD-00435,WH-IN-0216,2024-12-14,10,7366.94
SALE-0041503,PROD-00990,WH-IN-0390,2025-06-30,3,6795.02
SALE-0041504,PROD-00675,WH-IN-0033,2024-12-20,98,1649.39
SALE-0041505,PROD-00260,WH-IN-0893,2025-07-23,70,8580.82
SALE-0041506,PROD-00288,WH-IN-0700,2025-06-21,16,2418.63
SALE-0041507,PROD-00178,WH-IN-0587,2024-12-24,70,985.38
SALE-0041508,PROD-00258,WH-IN-0686,2024-11-11,74,3159.74
SALE-0041509,PROD-00372,WH-IN-0551,2025-02-07,52,6103.64
SALE-0041510,PROD-00945,WH-IN-0826,2025-02-07,47,6306.48
SALE-0041511,PROD-00044,WH-IN-0023,2024-11-19,31,336.07
SALE-0041512,PROD-00121,WH-IN-0832,2025-04-16,84,1453.16
SALE-0041513,PROD-00464,WH-IN-0314,2025-05-28,60,6946.46
SALE-0041514,PROD-00865,WH-IN-0264,2025-01-03,76,1571.78
SALE-0041515,PROD-00575,WH-IN-0309,2025-05-05,13,3498.99
SALE-0041516,PROD-00842,WH-IN-0144,2024-09-17,68,2378.58
SALE-0041517,PROD-00028,WH-IN-1000,2025-01-20,66,10625.28
SALE-0041518,PROD-00247,WH-IN-0113,2025-08-20,91,5603.34
SALE-0041519,PROD-00956,WH-IN-0352,2025-02-25,29,1835.36
SALE-0041520,PROD-00935,WH-IN-0580,2025-04-15,9,5356.19
SALE-0041521,PROD-00935,WH-IN-0181,2024-09-20,25,4965.65
SALE-0041522,PROD-00916,WH-IN-0095,2024-09-04,83,10832.6
SALE-0041523,PROD-00295,WH-IN-0595,2025-01-21,34,7002.62
SALE-0041524,PROD-00609,WH-IN-0169,2024-10-30,61,2965.6
SALE-0041525,PROD-00741,WH-IN-0606,2024-11-27,7,3979.6
SALE-0041526,PROD-00851,WH-IN-0374,2025-02-19,56,7620.87
SALE-0041527,PROD-00183,WH-IN-0673,2025-08-20,88,5169.02
SALE-0041528,PROD-00852,WH-IN-0590,2025-05-24,56,7173.16
SALE-0041529,PROD-00199,WH-IN-0996,2025-03-22,26,8081.16
SALE-0041530,PROD-00030,WH-IN-0359,2025-03-01,62,5492.95
SALE-0041531,PROD-00258,WH-IN-0895,2025-07-23,75,3794.22
SALE-0041532,PROD-00390,WH-IN-0787,2025-02-09,98,4023.63
SALE-0041533,PROD-00368,WH-IN-0661,2025-08-07,62,9551.75
SALE-0041534,PROD-00584,WH-IN-0054,2024-10-20,57,2856.02
SALE-0041535,PROD-00618,WH-IN-0534,2025-05-28,2,10061.97
SALE-0041536,PROD-00654,WH-IN-0417,2025-06-25,28,4646.73
SALE-0041537,PROD-00636,WH-IN-0818,2025-06-08,59,519.43
SALE-0041538,PROD-00839,WH-IN-0626,2024-09-21,27,1670.77
SALE-0041539,PROD-00111,WH-IN-0796,2025-04-05,4,1285.27
SALE-0041540,PROD-00041,WH-IN-0737,2025-08-15,58,5709.2
SALE-0041541,PROD-00729,WH-IN-0854,2025-03-12,68,7020.34
SALE-0041542,PROD-00678,WH-IN-0709,2025-01-19,90,6462.72
SALE-0041543,PROD-00008,WH-IN-0071,2025-08-08,74,291.71
SALE-0041544,PROD-00412,WH-IN-0548,2025-07-28,9,10871.39
SALE-0041545,PROD-00405,WH-IN-0845,2025-05-07,15,1849.96
SALE-0041546,PROD-00442,WH-IN-0555,2025-06-25,54,7707.46
SALE-0041547,PROD-00845,WH-IN-0197,2024-11-22,96,1316.41
SALE-0041548,PROD-00307,WH-IN-0440,2025-04-05,86,4152.74
SALE-0041549,PROD-00291,WH-IN-0196,2025-07-16,18,9474.0
SALE-0041550,PROD-00741,WH-IN-0535,2024-12-27,23,4789.55
SALE-0041551,PROD-00591,WH-IN-0986,2025-04-16,90,2678.83
SALE-0041552,PROD-00252,WH-IN-0300,2024-10-10,99,3951.03
SALE-0041553,PROD-00298,WH-IN-0104,2025-06-24,63,2225.51
SALE-0041554,PROD-00501,WH-IN-0591,2025-07-01,54,11959.23
SALE-0041555,PROD-00850,WH-IN-0691,2025-02-14,26,11060.96
SALE-0041556,PROD-00644,WH-IN-0993,2024-10-29,2,742.92
SALE-0041557,PROD-00329,WH-IN-0979,2024-10-24,39,9926.47
SALE-0041558,PROD-00524,WH-IN-0646,2025-01-03,46,1893.1
SALE-0041559,PROD-00934,WH-IN-0072,2025-05-31,81,4748.08
SALE-0041560,PROD-00592,WH-IN-0939,2025-04-19,65,10316.98
SALE-0041561,PROD-00029,WH-IN-0301,2025-08-22,99,9480.29
SALE-0041562,PROD-00454,WH-IN-0773,2025-06-22,3,2346.21
SALE-0041563,PROD-00624,WH-IN-0082,2024-09-13,46,5936.77
SALE-0041564,PROD-00413,WH-IN-0444,2025-05-21,93,3484.74
SALE-0041565,PROD-00258,WH-IN-0705,2024-10-06,73,4561.59
SALE-0041566,PROD-00533,WH-IN-0805,2025-01-23,6,8664.89
SALE-0041567,PROD-00300,WH-IN-0502,2025-08-01,71,5213.62
SALE-0041568,PROD-00552,WH-IN-0788,2025-06-02,9,6664.2
SALE-0041569,PROD-00706,WH-IN-0505,2025-05-08,62,12317.73
SALE-0041570,PROD-00090,WH-IN-0404,2024-08-30,32,2547.45
SALE-0041571,PROD-00670,WH-IN-0427,2024-09-13,73,13209.37
SALE-0041572,PROD-00750,WH-IN-0067,2024-09-23,55,2932.61
SALE-0041573,PROD-00849,WH-IN-0393,2024-09-15,60,10047.64
SALE-0041574,PROD-00880,WH-IN-0324,2025-06-08,80,7655.47
SALE-0041575,PROD-00500,WH-IN-0558,2025-01-10,37,6182.89
SALE-0041576,PROD-00439,WH-IN-0772,2025-06-04,86,193.82
SALE-0041577,PROD-00921,WH-IN-0811,2025-01-14,22,622.09
SALE-0041578,PROD-00033,WH-IN-0677,2025-02-11,10,2678.73
SALE-0041579,PROD-00628,WH-IN-0567,2025-01-30,25,8148.96
SALE-0041580,PROD-00780,WH-IN-0056,2024-09-29,91,1684.82
SALE-0041581,PROD-00055,WH-IN-0456,2024-10-26,82,2931.28
SALE-0041582,PROD-00775,WH-IN-0628,2025-03-01,27,2968.37
SALE-0041583,PROD-00745,WH-IN-0574,2025-03-13,11,1809.84
SALE-0041584,PROD-00816,WH-IN-0162,2025-08-13,56,5474.6
SALE-0041585,PROD-00243,WH-IN-0838,2024-12-28,69,2308.74
SALE-0041586,PROD-00616,WH-IN-0385,2024-12-28,8,5611.88
SALE-0041587,PROD-00915,WH-IN-0934,2024-12-14,81,4179.92
SALE-0041588,PROD-00972,WH-IN-0085,2025-05-05,73,10220.81
SALE-0041589,PROD-00398,WH-IN-0024,2025-03-07,41,4945.23
SALE-0041590,PROD-00005,WH-IN-0840,2024-10-23,57,11722.64
SALE-0041591,PROD-00781,WH-IN-0751,2024-09-28,88,11429.02
SALE-0041592,PROD-00761,WH-IN-0793,2024-09-19,65,11922.26
SALE-0041593,PROD-00879,WH-IN-0274,2025-08-06,89,5909.24
SALE-0041594,PROD-00955,WH-IN-0860,2025-08-28,83,4555.55
SALE-0041595,PROD-00053,WH-IN-0461,2024-12-31,84,4208.05
SALE-0041596,PROD-00468,WH-IN-0313,2025-01-26,86,2507.37
SALE-0041597,PROD-00310,WH-IN-0739,2025-06-21,44,123.22
SALE-0041598,PROD-00707,WH-IN-0209,2025-05-15,38,326.78
SALE-0041599,PROD-00286,WH-IN-0660,2024-11-16,28,3763.93
SALE-0041600,PROD-00489,WH-IN-0010,2025-06-04,75,3582.38
SALE-0041601,PROD-00192,WH-IN-0133,2025-07-20,69,9465.02
SALE-0041602,PROD-00782,WH-IN-0581,2025-03-29,35,1726.17
SALE-0041603,PROD-00610,WH-IN-0981,2024-12-06,26,5901.03
SALE-0041604,PROD-00717,WH-IN-0496,2025-03-22,68,4667.85
SALE-0041605,PROD-00774,WH-IN-0878,2025-05-04,59,12336.96
SALE-0041606,PROD-00413,WH-IN-0251,2024-12-10,39,1953.05
SALE-0041607,PROD-00544,WH-IN-0839,2025-04-26,69,5588.97
SALE-0041608,PROD-00181,WH-IN-0261,2025-06-09,72,4862.3
SALE-0041609,PROD-00539,WH-IN-0580,2025-08-12,83,1334.57
SALE-0041610,PROD-00514,WH-IN-0880,2025-06-29,3,4909.32
SALE-0041611,PROD-00901,WH-IN-0008,2025-05-29,68,5467.71
SALE-0041612,PROD-00043,WH-IN-0587,2025-06-28,90,4584.14
SALE-0041613,PROD-00697,WH-IN-0805,2024-10-31,1,3437.54
SALE-0041614,PROD-00978,WH-IN-0944,2024-10-31,39,8533.12
SALE-0041615,PROD-00082,WH-IN-0404,2025-08-01,2,7533.98
SALE-0041616,PROD-00929,WH-IN-0526,2024-09-09,58,12247.36
SALE-0041617,PROD-00517,WH-IN-0094,2025-03-08,93,5237.43
SALE-0041618,PROD-00720,WH-IN-0155,2025-05-13,57,652.68
SALE-0041619,PROD-00041,WH-IN-0332,2025-02-12,14,4370.18
SALE-0041620,PROD-00594,WH-IN-0848,2025-01-14,56,5271.46
SALE-0041621,PROD-00344,WH-IN-0867,2024-09-29,11,10930.36
SALE-0041622,PROD-00655,WH-IN-0468,2025-02-09,21,4216.05
SALE-0041623,PROD-00461,WH-IN-0356,2025-03-09,31,1102.89
SALE-0041624,PROD-00113,WH-IN-0607,2024-11-06,32,8227.73
SALE-0041625,PROD-00254,WH-IN-0651,2025-04-16,8,9467.33
SALE-0041626,PROD-00688,WH-IN-0566,2025-05-19,82,11644.48
SALE-0041627,PROD-00065,WH-IN-0866,2025-01-24,40,3985.81
SALE-0041628,PROD-00948,WH-IN-0313,2025-03-14,4,1987.78
SALE-0041629,PROD-00369,WH-IN-0928,2025-05-17,48,8282.68
SALE-0041630,PROD-00458,WH-IN-0969,2025-03-08,81,3107.7
SALE-0041631,PROD-00087,WH-IN-0552,2024-10-11,99,1262.98
SALE-0041632,PROD-00354,WH-IN-0140,2025-04-01,27,1326.46
SALE-0041633,PROD-00221,WH-IN-0023,2025-03-07,71,7137.26
SALE-0041634,PROD-00349,WH-IN-0337,2025-07-10,2,3842.8
SALE-0041635,PROD-00711,WH-IN-0272,2024-12-15,85,3151.2
SALE-0041636,PROD-00974,WH-IN-0768,2025-05-27,6,6180.81
SALE-0041637,PROD-00095,WH-IN-0888,2025-02-01,51,6992.82
SALE-0041638,PROD-00516,WH-IN-0002,2025-06-15,37,8090.03
SALE-0041639,PROD-00798,WH-IN-0227,2025-04-09,55,4090.98
SALE-0041640,PROD-00890,WH-IN-0117,2024-12-29,40,3119.89
SALE-0041641,PROD-00302,WH-IN-0517,2025-02-01,62,4147.28
SALE-0041642,PROD-00558,WH-IN-0275,2024-12-10,7,2429.55
SALE-0041643,PROD-00116,WH-IN-0568,2025-02-05,27,10434.36
SALE-0041644,PROD-00444,WH-IN-0595,2025-01-27,28,596.97
SALE-0041645,PROD-00775,WH-IN-0259,2024-10-26,54,2509.04
SALE-0041646,PROD-00630,WH-IN-0736,2025-07-29,90,2575.08
SALE-0041647,PROD-00948,WH-IN-0927,2025-07-27,45,2036.95
SALE-0041648,PROD-00781,WH-IN-0780,2025-05-08,83,8364.67
SALE-0041649,PROD-00641,WH-IN-0966,2025-02-10,24,6408.52
SALE-0041650,PROD-00252,WH-IN-0366,2025-05-04,74,2633.44
SALE-0041651,PROD-00578,WH-IN-0023,2024-12-26,15,6779.77
SALE-0041652,PROD-00962,WH-IN-0740,2025-04-15,42,4668.47
SALE-0041653,PROD-00509,WH-IN-0643,2025-05-12,89,2223.88
SALE-0041654,PROD-00631,WH-IN-0416,2025-07-29,38,13174.78
SALE-0041655,PROD-00535,WH-IN-0848,2025-07-21,9,7421.34
SALE-0041656,PROD-00638,WH-IN-0201,2024-12-16,48,3527.84
SALE-0041657,PROD-00273,WH-IN-0148,2025-06-14,44,3252.19
SALE-0041658,PROD-00522,WH-IN-0760,2025-03-18,20,6037.54
SALE-0041659,PROD-00527,WH-IN-0358,2025-06-10,67,5024.9
SALE-0041660,PROD-00484,WH-IN-0893,2025-08-03,74,8681.05
SALE-0041661,PROD-00560,WH-IN-0740,2024-11-13,77,1826.27
SALE-0041662,PROD-00096,WH-IN-0806,2025-04-06,90,3220.33
SALE-0041663,PROD-00444,WH-IN-0936,2025-02-20,42,1399.69
SALE-0041664,PROD-00573,WH-IN-0057,2025-03-27,83,6566.86
SALE-0041665,PROD-00121,WH-IN-0846,2024-10-26,14,647.66
SALE-0041666,PROD-00396,WH-IN-0049,2025-06-16,57,14052.61
SALE-0041667,PROD-00742,WH-IN-0039,2025-01-02,93,9068.77
SALE-0041668,PROD-00347,WH-IN-0881,2025-07-11,87,4663.3
SALE-0041669,PROD-00506,WH-IN-0060,2025-04-23,38,6747.97
SALE-0041670,PROD-00082,WH-IN-0689,2024-10-18,81,10984.82
SALE-0041671,PROD-00100,WH-IN-0876,2024-12-02,24,947.02
SALE-0041672,PROD-00391,WH-IN-0257,2024-09-21,10,5648.37
SALE-0041673,PROD-00505,WH-IN-0863,2024-11-30,78,9440.67
SALE-0041674,PROD-00553,WH-IN-0212,2024-09-29,62,6726.34
SALE-0041675,PROD-00313,WH-IN-0751,2025-03-05,6,5882.91
SALE-0041676,PROD-00823,WH-IN-0925,2025-01-17,90,9576.72
SALE-0041677,PROD-00201,WH-IN-0983,2025-03-10,87,6853.6
SALE-0041678,PROD-00041,WH-IN-0477,2024-12-20,96,4867.49
SALE-0041679,PROD-00034,WH-IN-1000,2025-03-10,86,11440.61
SALE-0041680,PROD-00491,WH-IN-0494,2025-04-30,8,1597.37
SALE-0041681,PROD-00438,WH-IN-0300,2025-01-27,65,767.94
SALE-0041682,PROD-00050,WH-IN-0061,2025-06-06,54,6042.1
SALE-0041683,PROD-00223,WH-IN-0108,2025-08-10,40,1601.1
SALE-0041684,PROD-00135,WH-IN-0628,2024-11-21,46,7738.78
SALE-0041685,PROD-00620,WH-IN-0694,2025-08-17,99,10027.19
SALE-0041686,PROD-00423,WH-IN-0873,2025-02-05,75,1411.6
SALE-0041687,PROD-00585,WH-IN-0652,2024-09-01,85,12716.7
SALE-0041688,PROD-00102,WH-IN-0620,2025-06-05,17,10169.09
SALE-0041689,PROD-00549,WH-IN-0901,2025-02-06,19,3401.34
SALE-0041690,PROD-00946,WH-IN-0201,2025-06-11,98,8279.73
SALE-0041691,PROD-00005,WH-IN-0034,2024-09-28,81,7289.94
SALE-0041692,PROD-00257,WH-IN-0210,2025-03-17,21,4085.11
SALE-0041693,PROD-00582,WH-IN-0939,2024-09-24,42,6031.67
SALE-0041694,PROD-00856,WH-IN-0116,2024-10-22,37,5627.85
SALE-0041695,PROD-00040,WH-IN-0656,2025-02-26,11,8636.4
SALE-0041696,PROD-00158,WH-IN-0572,2025-01-05,48,8451.5
SALE-0041697,PROD-00308,WH-IN-0308,2025-06-12,87,3513.71
SALE-0041698,PROD-00271,WH-IN-0227,2025-07-15,61,299.47
SALE-0041699,PROD-00594,WH-IN-0017,2024-10-24,45,5478.84
SALE-0041700,PROD-00305,WH-IN-0513,2025-03-25,3,5000.76
SALE-0041701,PROD-00562,WH-IN-0298,2025-08-21,98,527.23
SALE-0041702,PROD-00189,WH-IN-0511,2024-12-28,39,963.29
SALE-0041703,PROD-00768,WH-IN-0577,2024-09-20,52,5929.84
SALE-0041704,PROD-00897,WH-IN-0307,2024-12-22,80,4162.06
SALE-0041705,PROD-00773,WH-IN-0502,2025-03-29,23,7313.61
SALE-0041706,PROD-00439,WH-IN-0029,2024-09-02,53,187.49
SALE-0041707,PROD-00028,WH-IN-0936,2025-06-17,46,5938.74
SALE-0041708,PROD-00559,WH-IN-0309,2025-05-07,52,7153.85
SALE-0041709,PROD-00891,WH-IN-0939,2025-01-27,34,10801.82
SALE-0041710,PROD-00810,WH-IN-0138,2025-03-25,70,2053.36
SALE-0041711,PROD-00327,WH-IN-0641,2024-11-12,100,5085.5
SALE-0041712,PROD-00745,WH-IN-0828,2024-11-08,29,2436.86
SALE-0041713,PROD-00478,WH-IN-0782,2024-10-09,24,1988.62
SALE-0041714,PROD-00130,WH-IN-0394,2025-03-06,81,5970.13
SALE-0041715,PROD-00835,WH-IN-0331,2025-03-17,15,13294.59
SALE-0041716,PROD-00337,WH-IN-0073,2025-03-27,90,13320.48
SALE-0041717,PROD-00828,WH-IN-0075,2025-06-24,84,11890.19
SALE-0041718,PROD-00770,WH-IN-0852,2024-10-20,90,9090.41
SALE-0041719,PROD-00152,WH-IN-0418,2025-02-05,2,2878.17
SALE-0041720,PROD-00852,WH-IN-0127,2024-10-29,39,4975.34
SALE-0041721,PROD-00024,WH-IN-0868,2025-01-31,82,9024.38
SALE-0041722,PROD-00790,WH-IN-0387,2024-10-01,17,2588.09
SALE-0041723,PROD-00993,WH-IN-0721,2025-07-02,91,9475.82
SALE-0041724,PROD-00817,WH-IN-0167,2024-09-10,27,7062.52
SALE-0041725,PROD-00810,WH-IN-0505,2025-02-25,85,1733.43
SALE-0041726,PROD-00511,WH-IN-0177,2025-01-19,75,9857.17
SALE-0041727,PROD-00434,WH-IN-0215,2024-10-07,84,12337.37
SALE-0041728,PROD-00326,WH-IN-0171,2024-10-24,45,172.68
SALE-0041729,PROD-00107,WH-IN-0378,2024-12-27,93,5186.56
SALE-0041730,PROD-00615,WH-IN-0460,2024-09-27,22,4672.43
SALE-0041731,PROD-00813,WH-IN-0573,2025-06-01,35,4713.33
SALE-0041732,PROD-00585,WH-IN-0890,2025-06-30,32,7961.21
SALE-0041733,PROD-00957,WH-IN-0545,2025-01-12,36,6452.27
SALE-0041734,PROD-00300,WH-IN-0210,2024-10-27,4,7469.92
SALE-0041735,PROD-00030,WH-IN-0575,2025-01-04,69,8483.75
SALE-0041736,PROD-00276,WH-IN-0930,2024-11-18,18,4080.55
SALE-0041737,PROD-00222,WH-IN-0464,2024-11-27,48,449.59
SALE-0041738,PROD-00865,WH-IN-0310,2024-10-17,45,3046.98
SALE-0041739,PROD-00053,WH-IN-0329,2025-04-07,7,5361.1
SALE-0041740,PROD-00581,WH-IN-0095,2024-11-16,12,7630.69
SALE-0041741,PROD-00122,WH-IN-0454,2024-09-03,27,1366.27
SALE-0041742,PROD-00449,WH-IN-0849,2025-01-17,86,2464.2
SALE-0041743,PROD-00048,WH-IN-0998,2025-08-09,85,9124.5
SALE-0041744,PROD-00620,WH-IN-0120,2025-04-14,34,7169.72
