stock_id,warehouse_id,item_id,current_quantity,last_updated
STK-003874,WH-IN-0268,PROD-00805,1183,2025-08-02 19:59:12
STK-003875,WH-IN-0325,PROD-00603,259,2025-08-18 19:59:12
STK-003876,WH-IN-0907,PROD-00062,481,2025-08-26 19:59:12
STK-003877,WH-IN-0755,PROD-00285,67,2025-08-07 19:59:12
STK-003878,WH-IN-0164,PROD-00108,723,2025-08-16 19:59:12
STK-003879,WH-IN-0096,PROD-00443,1557,2025-08-15 19:59:12
STK-003880,WH-IN-0818,PROD-00883,1339,2025-08-10 19:59:12
STK-003881,WH-IN-0376,PROD-00961,1765,2025-08-03 19:59:12
STK-003882,WH-IN-0505,PROD-00251,516,2025-08-27 19:59:12
STK-003883,WH-IN-0260,PROD-00936,602,2025-07-30 19:59:12
STK-003884,WH-IN-0662,PROD-00653,969,2025-07-30 19:59:12
STK-003885,WH-IN-0084,PROD-00703,728,2025-08-06 19:59:12
STK-003886,WH-IN-0712,PROD-00873,1580,2025-08-09 19:59:12
STK-003887,WH-IN-0601,PROD-00832,211,2025-08-15 19:59:12
STK-003888,WH-IN-0423,PROD-00720,1615,2025-08-04 19:59:12
STK-003889,WH-IN-0488,PROD-00025,1974,2025-08-15 19:59:12
STK-003890,WH-IN-0866,PROD-00945,1182,2025-07-30 19:59:12
STK-003891,WH-IN-0713,PROD-00065,716,2025-08-04 19:59:12
STK-003892,WH-IN-0479,PROD-00435,600,2025-08-12 19:59:12
STK-003893,WH-IN-0518,PROD-00055,1775,2025-07-31 19:59:12
STK-003894,WH-IN-0484,PROD-00707,1107,2025-08-24 19:59:12
STK-003895,WH-IN-0943,PROD-00180,1288,2025-08-29 19:59:12
STK-003896,WH-IN-0931,PROD-00751,942,2025-08-21 19:59:12
STK-003897,WH-IN-0205,PROD-00784,1082,2025-08-05 19:59:12
STK-003898,WH-IN-0943,PROD-00058,1523,2025-08-11 19:59:12
STK-003899,WH-IN-0749,PROD-00569,904,2025-08-07 19:59:12
STK-003900,WH-IN-0458,PROD-00065,1511,2025-08-02 19:59:12
STK-003901,WH-IN-0316,PROD-00305,1392,2025-08-05 19:59:12
STK-003902,WH-IN-0206,PROD-00215,1670,2025-08-28 19:59:12
STK-003903,WH-IN-0488,PROD-00417,927,2025-08-23 19:59:12
STK-003904,WH-IN-0179,PROD-00418,1425,2025-08-28 19:59:12
STK-003905,WH-IN-0108,PROD-00621,1455,2025-08-06 19:59:12
STK-003906,WH-IN-0687,PROD-00040,885,2025-08-16 19:59:12
STK-003907,WH-IN-0009,PROD-00160,1077,2025-08-11 19:59:12
STK-003908,WH-IN-0127,PROD-00077,281,2025-08-10 19:59:12
STK-003909,WH-IN-0377,PROD-00714,328,2025-07-31 19:59:12
STK-003910,WH-IN-0251,PROD-00499,933,2025-08-27 19:59:12
STK-003911,WH-IN-0874,PROD-00421,133,2025-08-06 19:59:12
STK-003912,WH-IN-0585,PROD-00468,597,2025-08-09 19:59:12
STK-003913,WH-IN-0438,PROD-00315,1926,2025-08-22 19:59:12
STK-003914,WH-IN-0919,PROD-00664,503,2025-08-17 19:59:12
STK-003915,WH-IN-0012,PROD-00233,226,2025-08-22 19:59:12
STK-003916,WH-IN-0898,PROD-00813,680,2025-07-30 19:59:12
STK-003917,WH-IN-0019,PROD-00303,1238,2025-08-28 19:59:12
STK-003918,WH-IN-0018,PROD-00197,1894,2025-08-11 19:59:12
STK-003919,WH-IN-0566,PROD-00776,952,2025-08-28 19:59:12
STK-003920,WH-IN-0140,PROD-00681,1305,2025-08-08 19:59:12
STK-003921,WH-IN-0145,PROD-00896,1738,2025-07-31 19:59:12
STK-003922,WH-IN-0870,PROD-00843,1022,2025-08-11 19:59:12
STK-003923,WH-IN-0839,PROD-00775,1581,2025-08-29 19:59:12
STK-003924,WH-IN-0105,PROD-00038,1546,2025-08-20 19:59:12
STK-003925,WH-IN-0521,PROD-00217,1044,2025-08-24 19:59:12
STK-003926,WH-IN-0301,PROD-00691,62,2025-07-30 19:59:12
STK-003927,WH-IN-0026,PROD-00057,412,2025-08-25 19:59:12
STK-003928,WH-IN-0427,PROD-00954,395,2025-08-17 19:59:12
STK-003929,WH-IN-0020,PROD-00820,93,2025-08-12 19:59:12
STK-003930,WH-IN-0982,PROD-00545,1234,2025-08-03 19:59:12
STK-003931,WH-IN-0031,PROD-00589,482,2025-08-29 19:59:12
STK-003932,WH-IN-0833,PROD-00705,1444,2025-08-01 19:59:12
STK-003933,WH-IN-0009,PROD-00484,90,2025-08-12 19:59:12
STK-003934,WH-IN-0146,PROD-00031,1381,2025-08-20 19:59:12
STK-003935,WH-IN-0464,PROD-00311,800,2025-08-12 19:59:12
STK-003936,WH-IN-0512,PROD-00755,639,2025-08-06 19:59:12
STK-003937,WH-IN-0361,PROD-00505,1847,2025-08-25 19:59:12
STK-003938,WH-IN-0932,PROD-00380,1845,2025-07-30 19:59:12
STK-003939,WH-IN-0293,PROD-00630,1410,2025-08-10 19:59:12
STK-003940,WH-IN-0416,PROD-00951,1380,2025-08-25 19:59:12
STK-003941,WH-IN-0083,PROD-00994,1066,2025-08-25 19:59:12
STK-003942,WH-IN-0639,PROD-00105,1848,2025-07-31 19:59:12
STK-003943,WH-IN-0008,PROD-00452,152,2025-08-27 19:59:12
STK-003944,WH-IN-0132,PROD-00842,378,2025-08-28 19:59:12
STK-003945,WH-IN-0478,PROD-00376,258,2025-08-10 19:59:12
STK-003946,WH-IN-0488,PROD-00742,1964,2025-08-01 19:59:12
STK-003947,WH-IN-0691,PROD-00281,692,2025-08-10 19:59:12
STK-003948,WH-IN-0417,PROD-00682,953,2025-07-31 19:59:12
STK-003949,WH-IN-0355,PROD-00769,1435,2025-08-07 19:59:12
STK-003950,WH-IN-0484,PROD-00391,647,2025-08-02 19:59:12
STK-003951,WH-IN-0267,PROD-00450,1029,2025-08-25 19:59:12
STK-003952,WH-IN-0934,PROD-00651,904,2025-08-23 19:59:12
STK-003953,WH-IN-0403,PROD-00300,1130,2025-08-21 19:59:12
STK-003954,WH-IN-0394,PROD-00083,1968,2025-08-17 19:59:12
STK-003955,WH-IN-0173,PROD-00893,254,2025-08-19 19:59:12
STK-003956,WH-IN-0147,PROD-00237,977,2025-08-02 19:59:12
STK-003957,WH-IN-0122,PROD-00063,1274,2025-08-15 19:59:12
STK-003958,WH-IN-0589,PROD-00279,1756,2025-08-14 19:59:12
STK-003959,WH-IN-0961,PROD-00036,428,2025-08-27 19:59:12
STK-003960,WH-IN-0394,PROD-00038,871,2025-08-26 19:59:12
STK-003961,WH-IN-0486,PROD-00212,401,2025-08-11 19:59:12
STK-003962,WH-IN-0403,PROD-00428,0,2025-08-13 19:59:12
STK-003963,WH-IN-0471,PROD-00865,919,2025-08-11 19:59:12
STK-003964,WH-IN-0127,PROD-00215,1887,2025-08-17 19:59:12
STK-003965,WH-IN-0076,PROD-00813,481,2025-08-08 19:59:12
STK-003966,WH-IN-0244,PROD-00889,1662,2025-08-28 19:59:12
STK-003967,WH-IN-0231,PROD-00166,1983,2025-08-03 19:59:12
STK-003968,WH-IN-0258,PROD-00240,155,2025-08-27 19:59:12
STK-003969,WH-IN-0552,PROD-00881,1637,2025-08-15 19:59:12
STK-003970,WH-IN-0718,PROD-00610,677,2025-07-30 19:59:12
STK-003971,WH-IN-0630,PROD-00069,1889,2025-08-20 19:59:12
STK-003972,WH-IN-0859,PROD-00143,775,2025-08-16 19:59:12
STK-003973,WH-IN-0076,PROD-00708,1870,2025-08-25 19:59:12
STK-003974,WH-IN-0041,PROD-00840,550,2025-08-12 19:59:12
STK-003975,WH-IN-0395,PROD-00233,1977,2025-08-20 19:59:12
STK-003976,WH-IN-0643,PROD-00358,1945,2025-08-04 19:59:12
STK-003977,WH-IN-0870,PROD-00292,1737,2025-08-07 19:59:12
STK-003978,WH-IN-0444,PROD-00221,346,2025-08-10 19:59:12
STK-003979,WH-IN-0160,PROD-00209,1723,2025-08-28 19:59:12
STK-003980,WH-IN-0455,PROD-00988,632,2025-08-27 19:59:12
STK-003981,WH-IN-0655,PROD-00277,1751,2025-08-14 19:59:12
STK-003982,WH-IN-0132,PROD-00710,1658,2025-08-12 19:59:12
STK-003983,WH-IN-0428,PROD-00939,882,2025-08-01 19:59:12
STK-003984,WH-IN-0888,PROD-00865,561,2025-08-07 19:59:12
STK-003985,WH-IN-0654,PROD-00564,954,2025-08-23 19:59:12
STK-003986,WH-IN-0428,PROD-00498,1148,2025-08-28 19:59:12
STK-003987,WH-IN-0934,PROD-00625,1697,2025-07-31 19:59:12
STK-003988,WH-IN-0951,PROD-00970,1768,2025-08-28 19:59:12
STK-003989,WH-IN-0331,PROD-00710,1048,2025-08-11 19:59:12
STK-003990,WH-IN-0505,PROD-00745,1476,2025-08-09 19:59:12
STK-003991,WH-IN-0418,PROD-00983,1189,2025-08-22 19:59:12
STK-003992,WH-IN-0545,PROD-00691,134,2025-08-21 19:59:12
STK-003993,WH-IN-0776,PROD-00087,1443,2025-08-29 19:59:12
STK-003994,WH-IN-0766,PROD-00690,409,2025-08-29 19:59:12
STK-003995,WH-IN-0851,PROD-00272,1307,2025-07-31 19:59:12
STK-003996,WH-IN-0112,PROD-00898,1039,2025-08-21 19:59:12
STK-003997,WH-IN-0598,PROD-00158,571,2025-08-29 19:59:12
STK-003998,WH-IN-0003,PROD-00701,920,2025-08-29 19:59:12
STK-003999,WH-IN-0693,PROD-00668,1391,2025-07-31 19:59:12
STK-004000,WH-IN-0050,PROD-00739,1760,2025-08-17 19:59:12
STK-004001,WH-IN-0678,PROD-00049,241,2025-08-24 19:59:12
STK-004002,WH-IN-0117,PROD-00076,1499,2025-08-07 19:59:12
STK-004003,WH-IN-0619,PROD-00625,130,2025-08-28 19:59:12
STK-004004,WH-IN-0476,PROD-00745,1059,2025-08-09 19:59:12
STK-004005,WH-IN-0058,PROD-00187,1666,2025-08-01 19:59:12
STK-004006,WH-IN-0889,PROD-00339,493,2025-08-27 19:59:12
STK-004007,WH-IN-0518,PROD-00324,1558,2025-08-16 19:59:12
STK-004008,WH-IN-0202,PROD-00204,1125,2025-08-22 19:59:12
STK-004009,WH-IN-0423,PROD-00098,1703,2025-08-03 19:59:12
STK-004010,WH-IN-0783,PROD-00450,1427,2025-07-31 19:59:12
STK-004011,WH-IN-0534,PROD-00338,74,2025-08-03 19:59:12
STK-004012,WH-IN-0515,PROD-00921,1285,2025-08-25 19:59:12
STK-004013,WH-IN-0479,PROD-00515,1853,2025-08-08 19:59:12
STK-004014,WH-IN-0294,PROD-00438,747,2025-08-27 19:59:12
STK-004015,WH-IN-0197,PROD-00459,1113,2025-08-24 19:59:12
STK-004016,WH-IN-0732,PROD-00508,1580,2025-08-19 19:59:12
STK-004017,WH-IN-0183,PROD-00414,506,2025-08-08 19:59:12
STK-004018,WH-IN-0880,PROD-00296,1049,2025-08-25 19:59:12
STK-004019,WH-IN-0675,PROD-00983,362,2025-08-20 19:59:12
STK-004020,WH-IN-0700,PROD-00360,1677,2025-08-26 19:59:12
STK-004021,WH-IN-0135,PROD-00770,159,2025-08-10 19:59:12
STK-004022,WH-IN-0607,PROD-00068,1380,2025-07-30 19:59:12
STK-004023,WH-IN-0970,PROD-00311,1463,2025-08-12 19:59:12
STK-004024,WH-IN-0241,PROD-00703,1072,2025-08-11 19:59:12
STK-004025,WH-IN-0909,PROD-00450,1895,2025-08-25 19:59:12
STK-004026,WH-IN-0882,PROD-00706,1216,2025-08-05 19:59:12
STK-004027,WH-IN-0920,PROD-00438,516,2025-08-18 19:59:12
STK-004028,WH-IN-0869,PROD-00582,1459,2025-08-22 19:59:12
STK-004029,WH-IN-0915,PROD-00105,441,2025-08-27 19:59:12
STK-004030,WH-IN-0168,PROD-00744,767,2025-08-08 19:59:12
STK-004031,WH-IN-0186,PROD-00652,105,2025-08-15 19:59:12
STK-004032,WH-IN-0484,PROD-00725,1325,2025-08-10 19:59:12
STK-004033,WH-IN-0099,PROD-00775,820,2025-08-03 19:59:12
STK-004034,WH-IN-0393,PROD-00902,914,2025-08-10 19:59:12
STK-004035,WH-IN-0932,PROD-00187,919,2025-08-18 19:59:12
STK-004036,WH-IN-0413,PROD-00758,1359,2025-08-27 19:59:12
STK-004037,WH-IN-0268,PROD-00940,171,2025-07-30 19:59:12
STK-004038,WH-IN-0642,PROD-00369,1399,2025-08-19 19:59:12
STK-004039,WH-IN-0991,PROD-00474,1932,2025-08-03 19:59:12
STK-004040,WH-IN-0897,PROD-00983,536,2025-08-03 19:59:12
STK-004041,WH-IN-0684,PROD-00392,543,2025-07-31 19:59:12
STK-004042,WH-IN-0908,PROD-00055,563,2025-08-09 19:59:12
STK-004043,WH-IN-0763,PROD-00701,427,2025-08-28 19:59:12
STK-004044,WH-IN-0274,PROD-00025,936,2025-08-18 19:59:12
STK-004045,WH-IN-0583,PROD-00165,649,2025-08-29 19:59:12
STK-004046,WH-IN-0318,PROD-00064,761,2025-08-22 19:59:12
STK-004047,WH-IN-0408,PROD-00869,1086,2025-07-30 19:59:12
STK-004048,WH-IN-0056,PROD-00555,178,2025-08-17 19:59:12
STK-004049,WH-IN-0998,PROD-00476,1698,2025-08-26 19:59:12
STK-004050,WH-IN-0967,PROD-00564,1461,2025-08-10 19:59:12
STK-004051,WH-IN-0643,PROD-00282,563,2025-08-01 19:59:12
STK-004052,WH-IN-0214,PROD-00282,351,2025-08-17 19:59:12
STK-004053,WH-IN-0636,PROD-00766,797,2025-08-09 19:59:12
STK-004054,WH-IN-0802,PROD-00757,272,2025-08-16 19:59:12
STK-004055,WH-IN-0799,PROD-00204,623,2025-08-23 19:59:12
STK-004056,WH-IN-0289,PROD-00718,980,2025-07-30 19:59:12
STK-004057,WH-IN-0719,PROD-00533,1630,2025-08-24 19:59:12
STK-004058,WH-IN-0143,PROD-00861,1665,2025-08-20 19:59:12
STK-004059,WH-IN-0213,PROD-00394,288,2025-07-31 19:59:12
STK-004060,WH-IN-0475,PROD-00053,709,2025-08-10 19:59:12
STK-004061,WH-IN-0250,PROD-00873,1888,2025-08-04 19:59:12
STK-004062,WH-IN-0825,PROD-00806,1629,2025-08-21 19:59:12
STK-004063,WH-IN-0697,PROD-00866,1766,2025-08-03 19:59:12
STK-004064,WH-IN-0104,PROD-00138,393,2025-08-17 19:59:12
STK-004065,WH-IN-0601,PROD-00879,1948,2025-07-30 19:59:12
STK-004066,WH-IN-0411,PROD-00861,1839,2025-08-22 19:59:12
STK-004067,WH-IN-0816,PROD-00449,300,2025-08-25 19:59:12
STK-004068,WH-IN-0139,PROD-00134,1464,2025-08-16 19:59:12
STK-004069,WH-IN-0177,PROD-00899,550,2025-08-27 19:59:12
STK-004070,WH-IN-0913,PROD-00860,1190,2025-08-10 19:59:12
STK-004071,WH-IN-0236,PROD-00581,533,2025-08-23 19:59:12
STK-004072,WH-IN-0058,PROD-00781,411,2025-08-20 19:59:12
STK-004073,WH-IN-0379,PROD-00491,983,2025-08-10 19:59:12
STK-004074,WH-IN-0868,PROD-00447,564,2025-08-01 19:59:12
STK-004075,WH-IN-0289,PROD-00784,935,2025-08-29 19:59:12
STK-004076,WH-IN-0975,PROD-00297,1215,2025-07-30 19:59:12
STK-004077,WH-IN-0115,PROD-00339,721,2025-08-28 19:59:12
STK-004078,WH-IN-0592,PROD-00511,1777,2025-08-03 19:59:12
STK-004079,WH-IN-0081,PROD-00800,1821,2025-08-13 19:59:12
STK-004080,WH-IN-0391,PROD-00427,1318,2025-08-09 19:59:12
STK-004081,WH-IN-0665,PROD-00357,1753,2025-08-23 19:59:12
STK-004082,WH-IN-0542,PROD-00414,1059,2025-08-21 19:59:12
STK-004083,WH-IN-0038,PROD-00765,1421,2025-08-26 19:59:12
STK-004084,WH-IN-0042,PROD-00065,604,2025-08-28 19:59:12
STK-004085,WH-IN-0229,PROD-00225,481,2025-07-30 19:59:12
STK-004086,WH-IN-0649,PROD-00200,96,2025-07-31 19:59:12
STK-004087,WH-IN-0466,PROD-00935,715,2025-08-01 19:59:12
STK-004088,WH-IN-0667,PROD-00123,74,2025-08-22 19:59:12
STK-004089,WH-IN-0237,PROD-00112,536,2025-08-01 19:59:12
STK-004090,WH-IN-0384,PROD-00968,1969,2025-08-28 19:59:12
STK-004091,WH-IN-0857,PROD-00330,68,2025-08-11 19:59:12
STK-004092,WH-IN-0290,PROD-00797,1062,2025-08-11 19:59:12
STK-004093,WH-IN-0806,PROD-00950,52,2025-08-27 19:59:12
STK-004094,WH-IN-0036,PROD-00816,108,2025-08-25 19:59:12
STK-004095,WH-IN-0683,PROD-00439,595,2025-08-29 19:59:12
STK-004096,WH-IN-0965,PROD-00278,961,2025-08-06 19:59:12
STK-004097,WH-IN-0080,PROD-00954,609,2025-08-10 19:59:12
STK-004098,WH-IN-0268,PROD-00305,747,2025-08-23 19:59:12
STK-004099,WH-IN-0814,PROD-00965,112,2025-08-06 19:59:12
STK-004100,WH-IN-0268,PROD-00778,1926,2025-08-06 19:59:12
STK-004101,WH-IN-0871,PROD-00180,591,2025-07-31 19:59:12
STK-004102,WH-IN-0814,PROD-00978,392,2025-08-25 19:59:12
STK-004103,WH-IN-0719,PROD-00285,1684,2025-08-05 19:59:12
STK-004104,WH-IN-0077,PROD-00909,1477,2025-08-26 19:59:12
STK-004105,WH-IN-0073,PROD-00752,87,2025-08-03 19:59:12
STK-004106,WH-IN-0544,PROD-00675,983,2025-08-22 19:59:12
STK-004107,WH-IN-0256,PROD-00387,1413,2025-08-13 19:59:12
STK-004108,WH-IN-0238,PROD-00747,1236,2025-08-09 19:59:12
STK-004109,WH-IN-1000,PROD-00184,168,2025-08-28 19:59:12
STK-004110,WH-IN-0758,PROD-00017,272,2025-08-17 19:59:12
STK-004111,WH-IN-0738,PROD-00332,483,2025-08-08 19:59:12
STK-004112,WH-IN-0985,PROD-00975,1852,2025-08-05 19:59:12
STK-004113,WH-IN-0653,PROD-00589,71,2025-08-07 19:59:12
STK-004114,WH-IN-0170,PROD-00233,900,2025-08-28 19:59:12
STK-004115,WH-IN-0886,PROD-00905,1992,2025-07-31 19:59:12
STK-004116,WH-IN-0564,PROD-00233,998,2025-08-24 19:59:12
STK-004117,WH-IN-0915,PROD-00151,1608,2025-08-26 19:59:12
STK-004118,WH-IN-0142,PROD-01000,608,2025-08-08 19:59:12
STK-004119,WH-IN-0553,PROD-00650,18,2025-08-01 19:59:12
STK-004120,WH-IN-0357,PROD-00844,1314,2025-08-24 19:59:12
STK-004121,WH-IN-0006,PROD-00712,1033,2025-08-28 19:59:12
STK-004122,WH-IN-0683,PROD-00105,257,2025-08-14 19:59:12
STK-004123,WH-IN-0536,PROD-00072,1878,2025-08-01 19:59:12
STK-004124,WH-IN-0304,PROD-00636,1479,2025-08-07 19:59:12
STK-004125,WH-IN-0904,PROD-00518,1641,2025-08-09 19:59:12
STK-004126,WH-IN-0709,PROD-00300,915,2025-08-14 19:59:12
STK-004127,WH-IN-0218,PROD-00540,282,2025-08-26 19:59:12
STK-004128,WH-IN-0256,PROD-00830,1251,2025-08-25 19:59:12
STK-004129,WH-IN-0564,PROD-00446,787,2025-08-06 19:59:12
STK-004130,WH-IN-0776,PROD-00019,742,2025-08-01 19:59:12
STK-004131,WH-IN-0012,PROD-00577,1888,2025-08-27 19:59:12
STK-004132,WH-IN-0531,PROD-00133,164,2025-08-16 19:59:12
STK-004133,WH-IN-0208,PROD-00561,914,2025-08-12 19:59:12
STK-004134,WH-IN-0353,PROD-00041,846,2025-08-27 19:59:12
STK-004135,WH-IN-0029,PROD-00172,1301,2025-08-29 19:59:12
STK-004136,WH-IN-0917,PROD-00725,1873,2025-08-21 19:59:12
STK-004137,WH-IN-0437,PROD-00406,1484,2025-08-11 19:59:12
STK-004138,WH-IN-0867,PROD-00936,1644,2025-08-20 19:59:12
STK-004139,WH-IN-0457,PROD-00477,1960,2025-08-26 19:59:12
STK-004140,WH-IN-0710,PROD-00985,458,2025-08-22 19:59:12
STK-004141,WH-IN-0413,PROD-00929,841,2025-08-29 19:59:12
STK-004142,WH-IN-0289,PROD-00780,611,2025-08-10 19:59:12
STK-004143,WH-IN-0535,PROD-00796,1966,2025-08-04 19:59:12
STK-004144,WH-IN-0164,PROD-00606,1031,2025-08-11 19:59:12
STK-004145,WH-IN-0979,PROD-00228,476,2025-08-03 19:59:12
STK-004146,WH-IN-0743,PROD-00369,507,2025-08-03 19:59:12
STK-004147,WH-IN-0843,PROD-00907,1684,2025-08-11 19:59:12
STK-004148,WH-IN-0229,PROD-00138,51,2025-08-08 19:59:12
STK-004149,WH-IN-0310,PROD-00218,1601,2025-07-30 19:59:12
STK-004150,WH-IN-0668,PROD-00532,1249,2025-08-11 19:59:12
STK-004151,WH-IN-0707,PROD-00293,1659,2025-08-12 19:59:12
STK-004152,WH-IN-0230,PROD-00934,765,2025-08-24 19:59:12
STK-004153,WH-IN-0031,PROD-00799,1800,2025-08-01 19:59:12
STK-004154,WH-IN-0537,PROD-00644,1868,2025-08-26 19:59:12
STK-004155,WH-IN-0077,PROD-00926,1460,2025-08-05 19:59:12
STK-004156,WH-IN-0911,PROD-00397,1235,2025-08-20 19:59:12
STK-004157,WH-IN-0493,PROD-00718,369,2025-07-30 19:59:12
STK-004158,WH-IN-0866,PROD-00985,1036,2025-08-05 19:59:12
STK-004159,WH-IN-0350,PROD-00296,1935,2025-08-27 19:59:12
STK-004160,WH-IN-0295,PROD-00351,104,2025-08-13 19:59:12
STK-004161,WH-IN-0357,PROD-00356,1583,2025-08-05 19:59:12
STK-004162,WH-IN-0179,PROD-00087,1588,2025-08-23 19:59:12
STK-004163,WH-IN-0004,PROD-00077,1895,2025-08-18 19:59:12
STK-004164,WH-IN-0323,PROD-00958,291,2025-08-20 19:59:12
STK-004165,WH-IN-0909,PROD-00715,1635,2025-08-15 19:59:12
STK-004166,WH-IN-0176,PROD-00627,833,2025-08-27 19:59:12
STK-004167,WH-IN-0067,PROD-00870,1009,2025-08-11 19:59:12
STK-004168,WH-IN-0153,PROD-00207,63,2025-08-01 19:59:12
STK-004169,WH-IN-0190,PROD-00137,1083,2025-08-16 19:59:12
STK-004170,WH-IN-0674,PROD-00187,122,2025-08-14 19:59:12
STK-004171,WH-IN-0209,PROD-00380,773,2025-07-30 19:59:12
STK-004172,WH-IN-0198,PROD-00751,837,2025-08-14 19:59:12
STK-004173,WH-IN-0454,PROD-00901,1819,2025-08-01 19:59:12
STK-004174,WH-IN-0922,PROD-00845,1159,2025-08-10 19:59:12
STK-004175,WH-IN-0182,PROD-00225,1993,2025-08-23 19:59:12
STK-004176,WH-IN-0008,PROD-00271,1602,2025-08-04 19:59:12
STK-004177,WH-IN-0222,PROD-00681,1880,2025-08-21 19:59:12
STK-004178,WH-IN-0621,PROD-00481,1805,2025-08-17 19:59:12
STK-004179,WH-IN-0071,PROD-00140,1509,2025-07-30 19:59:12
STK-004180,WH-IN-0550,PROD-00833,1025,2025-08-10 19:59:12
STK-004181,WH-IN-0690,PROD-00844,1850,2025-08-26 19:59:12
STK-004182,WH-IN-0744,PROD-00095,1578,2025-08-20 19:59:12
STK-004183,WH-IN-0784,PROD-00355,1144,2025-08-20 19:59:12
STK-004184,WH-IN-0949,PROD-00758,762,2025-08-27 19:59:12
STK-004185,WH-IN-0109,PROD-00644,74,2025-08-13 19:59:12
STK-004186,WH-IN-0230,PROD-00590,737,2025-08-13 19:59:12
STK-004187,WH-IN-0617,PROD-00419,212,2025-08-22 19:59:12
STK-004188,WH-IN-0466,PROD-00202,989,2025-08-08 19:59:12
STK-004189,WH-IN-0680,PROD-00457,1217,2025-08-06 19:59:12
STK-004190,WH-IN-0902,PROD-00543,661,2025-08-09 19:59:12
STK-004191,WH-IN-0917,PROD-00289,374,2025-08-19 19:59:12
STK-004192,WH-IN-0784,PROD-00913,394,2025-08-28 19:59:12
STK-004193,WH-IN-0127,PROD-00356,1586,2025-08-07 19:59:12
STK-004194,WH-IN-0772,PROD-00365,767,2025-08-02 19:59:12
STK-004195,WH-IN-0868,PROD-00233,603,2025-08-22 19:59:12
STK-004196,WH-IN-0970,PROD-00950,1244,2025-07-30 19:59:12
STK-004197,WH-IN-0840,PROD-00599,403,2025-08-24 19:59:12
STK-004198,WH-IN-0351,PROD-00504,518,2025-08-02 19:59:12
STK-004199,WH-IN-0334,PROD-00114,1761,2025-08-03 19:59:12
STK-004200,WH-IN-0822,PROD-00377,187,2025-08-21 19:59:12
STK-004201,WH-IN-0445,PROD-00704,1533,2025-08-21 19:59:12
STK-004202,WH-IN-0319,PROD-00301,594,2025-08-16 19:59:12
STK-004203,WH-IN-0378,PROD-00589,1015,2025-08-22 19:59:12
STK-004204,WH-IN-0610,PROD-00623,1740,2025-08-22 19:59:12
STK-004205,WH-IN-0193,PROD-00266,1143,2025-08-18 19:59:12
STK-004206,WH-IN-0065,PROD-00083,106,2025-08-08 19:59:12
STK-004207,WH-IN-0978,PROD-00356,379,2025-08-28 19:59:12
STK-004208,WH-IN-0789,PROD-00657,1637,2025-08-22 19:59:12
STK-004209,WH-IN-0814,PROD-00884,1479,2025-08-24 19:59:12
STK-004210,WH-IN-0737,PROD-00976,1533,2025-08-02 19:59:12
STK-004211,WH-IN-0863,PROD-00538,1523,2025-08-20 19:59:12
STK-004212,WH-IN-0377,PROD-00061,676,2025-08-16 19:59:12
STK-004213,WH-IN-0030,PROD-00128,275,2025-08-29 19:59:12
STK-004214,WH-IN-0514,PROD-00945,1115,2025-08-27 19:59:12
STK-004215,WH-IN-0879,PROD-00319,1959,2025-08-29 19:59:12
STK-004216,WH-IN-0367,PROD-00043,508,2025-08-17 19:59:12
STK-004217,WH-IN-0852,PROD-00790,1082,2025-08-08 19:59:12
STK-004218,WH-IN-0143,PROD-00322,435,2025-07-30 19:59:12
STK-004219,WH-IN-0834,PROD-00171,295,2025-07-31 19:59:12
STK-004220,WH-IN-0484,PROD-00649,372,2025-07-30 19:59:12
STK-004221,WH-IN-0378,PROD-00201,1746,2025-08-20 19:59:12
STK-004222,WH-IN-0328,PROD-00143,1580,2025-08-03 19:59:12
STK-004223,WH-IN-0231,PROD-00361,1246,2025-08-19 19:59:12
STK-004224,WH-IN-0320,PROD-00911,1985,2025-08-04 19:59:12
STK-004225,WH-IN-0674,PROD-00373,74,2025-08-24 19:59:12
STK-004226,WH-IN-0073,PROD-00173,124,2025-08-08 19:59:12
STK-004227,WH-IN-0213,PROD-00176,1633,2025-08-27 19:59:12
STK-004228,WH-IN-0349,PROD-00802,1413,2025-08-17 19:59:12
STK-004229,WH-IN-0741,PROD-00907,1799,2025-08-19 19:59:12
STK-004230,WH-IN-0557,PROD-00615,471,2025-08-18 19:59:12
STK-004231,WH-IN-0623,PROD-00019,209,2025-08-07 19:59:12
STK-004232,WH-IN-0192,PROD-00990,393,2025-08-13 19:59:12
STK-004233,WH-IN-0884,PROD-00873,1400,2025-08-22 19:59:12
STK-004234,WH-IN-0831,PROD-00478,757,2025-08-12 19:59:12
STK-004235,WH-IN-0189,PROD-00486,733,2025-08-11 19:59:12
STK-004236,WH-IN-0288,PROD-00903,805,2025-08-12 19:59:12
STK-004237,WH-IN-0137,PROD-00107,159,2025-08-05 19:59:12
STK-004238,WH-IN-0277,PROD-00707,1717,2025-08-16 19:59:12
STK-004239,WH-IN-0016,PROD-00158,639,2025-07-31 19:59:12
STK-004240,WH-IN-0067,PROD-00179,1922,2025-08-11 19:59:12
STK-004241,WH-IN-0024,PROD-00100,1724,2025-08-29 19:59:12
STK-004242,WH-IN-0364,PROD-00697,1564,2025-08-29 19:59:12
STK-004243,WH-IN-0050,PROD-00392,1124,2025-08-20 19:59:12
STK-004244,WH-IN-0908,PROD-00763,1788,2025-08-21 19:59:12
STK-004245,WH-IN-0154,PROD-00527,829,2025-08-14 19:59:12
