location_id,city_name,state_province,country,latitude,longitude
LOC-IN-47605,Sonipat,Punjab,India,17.560349,83.58108
LOC-IN-47606,Agartala,Haryana,India,21.245774,87.333613
LOC-IN-47607,Madurai,Uttarakhand,India,8.182987,77.155122
LOC-IN-47608,Bhubaneswar,Uttarakhand,India,10.601906,85.812835
LOC-IN-47609,Nanded,Andhra Pradesh,India,8.663217,81.602202
LOC-IN-47610,Surat,Maharashtra,India,25.376515,88.158359
LOC-IN-47611,Sangli-Miraj & Kupwad,Goa,India,22.635001,76.966223
LOC-IN-47612,Khandwa,Tamil Nadu,India,12.901759,92.812363
LOC-IN-47613,Berhampur,Tripura,India,15.352288,90.147209
LOC-IN-47614,Navi Mumbai,Uttarakhand,India,27.373172,86.728271
LOC-IN-47615,Orai,Nagaland,India,20.780899,85.929216
LOC-IN-47616,Siwan,Haryana,India,18.935195,77.439525
LOC-IN-47617,Karnal,Kerala,India,23.416424,74.221949
LOC-IN-47618,Sri Ganganagar,Bihar,India,36.814844,76.796337
LOC-IN-47619,Dharmavaram,Uttar Pradesh,India,15.204246,89.240948
LOC-IN-47620,Rewa,Uttar Pradesh,India,32.021941,82.962977
LOC-IN-47621,Chandrapur,Odisha,India,18.090594,70.958855
LOC-IN-47622,Madhyamgram,Andhra Pradesh,India,25.004317,81.639472
LOC-IN-47623,Rampur,Kerala,India,9.685149,92.685095
LOC-IN-47624,Phagwara,Madhya Pradesh,India,30.98018,70.989436
LOC-IN-47625,Udupi,Tamil Nadu,India,36.138831,94.169223
LOC-IN-47626,Guwahati,Karnataka,India,31.010591,95.187756
LOC-IN-47627,Nellore,Odisha,India,17.694776,90.084841
LOC-IN-47628,Bulandshahr,Himachal Pradesh,India,18.840015,85.89862
LOC-IN-47629,Karaikudi,Goa,India,26.223023,88.942632
LOC-IN-47630,Alappuzha,Madhya Pradesh,India,22.409254,78.786599
LOC-IN-47631,Raiganj,Rajasthan,India,15.795947,88.953343
LOC-IN-47632,Rajkot,Assam,India,32.232123,93.078282
LOC-IN-47633,Udupi,Mizoram,India,21.702004,79.109911
LOC-IN-47634,Asansol,Tamil Nadu,India,20.464296,82.998529
LOC-IN-47635,Tumkur,Telangana,India,8.113923,78.730071
LOC-IN-47636,Uluberia,Andhra Pradesh,India,16.719531,88.461526
LOC-IN-47637,Ramagundam,Andhra Pradesh,India,23.869973,68.093335
LOC-IN-47638,Bally,Uttarakhand,India,10.271522,90.953202
LOC-IN-47639,Solapur,Karnataka,India,18.97085,82.718644
LOC-IN-47640,Bahraich,Haryana,India,9.189609,87.952514
LOC-IN-47641,Jaunpur,Telangana,India,31.397566,93.790612
LOC-IN-47642,Durg,Himachal Pradesh,India,12.833563,74.606777
LOC-IN-47643,Rourkela,Tripura,India,13.940567,95.331747
LOC-IN-47644,Mira-Bhayandar,Haryana,India,30.374359,95.412863
LOC-IN-47645,Faridabad,Mizoram,India,31.793303,70.262431
LOC-IN-47646,Kollam,Meghalaya,India,18.372238,72.442111
LOC-IN-47647,Bihar Sharif,Tripura,India,25.999591,91.376247
LOC-IN-47648,Panihati,Manipur,India,17.56907,89.013396
LOC-IN-47649,Hindupur,Kerala,India,9.003178,83.025045
LOC-IN-47650,Bilaspur,West Bengal,India,25.876759,92.41645
LOC-IN-47651,Kamarhati,Tripura,India,26.919888,69.479972
LOC-IN-47652,Raipur,Bihar,India,29.938272,77.322227
LOC-IN-47653,Nashik,Arunachal Pradesh,India,35.304084,71.299626
LOC-IN-47654,Mangalore,Mizoram,India,28.604079,87.524847
LOC-IN-47655,Nadiad,Himachal Pradesh,India,32.126104,69.241125
LOC-IN-47656,Bidhannagar,Andhra Pradesh,India,13.731262,74.599112
LOC-IN-47657,Orai,Karnataka,India,33.356464,72.700176
LOC-IN-47658,Indore,Mizoram,India,24.888803,84.311411
LOC-IN-47659,Chittoor,Kerala,India,18.694923,92.422662
LOC-IN-47660,Jehanabad,Uttarakhand,India,18.09277,80.800998
LOC-IN-47661,Darbhanga,Uttarakhand,India,13.339575,96.289328
LOC-IN-47662,Ghaziabad,Meghalaya,India,20.331328,69.404352
LOC-IN-47663,Silchar,Manipur,India,20.574264,96.749086
LOC-IN-47664,Korba,Manipur,India,18.446814,83.103905
LOC-IN-47665,Ambattur,Madhya Pradesh,India,34.015628,81.898094
LOC-IN-47666,Ramagundam,Kerala,India,33.715514,82.938399
LOC-IN-47667,Jalgaon,Punjab,India,22.547649,80.480618
LOC-IN-47668,Gaya,Himachal Pradesh,India,17.780571,68.487054
LOC-IN-47669,Navi Mumbai,Meghalaya,India,28.371712,76.43641
LOC-IN-47670,Bhagalpur,Goa,India,36.897627,77.555323
LOC-IN-47671,Bathinda,Gujarat,India,16.118406,76.672188
LOC-IN-47672,Agra,Chhattisgarh,India,14.578684,84.24583
LOC-IN-47673,Sambalpur,Haryana,India,8.076332,71.423714
LOC-IN-47674,Sri Ganganagar,Odisha,India,30.44151,84.143235
LOC-IN-47675,Nangloi Jat,Andhra Pradesh,India,9.543096,80.891426
LOC-IN-47676,Jehanabad,Himachal Pradesh,India,9.939082,75.281602
LOC-IN-47677,Durg,Andhra Pradesh,India,26.936476,86.553593
LOC-IN-47678,Firozabad,Manipur,India,19.457992,71.450224
LOC-IN-47679,Madurai,Manipur,India,36.05154,72.413424
LOC-IN-47680,Mysore,Maharashtra,India,29.573507,96.440269
LOC-IN-47681,Rajkot,Tamil Nadu,India,26.478421,91.617655
LOC-IN-47682,Thane,Manipur,India,10.354476,72.235178
LOC-IN-47683,Ujjain,Mizoram,India,29.858186,83.740512
LOC-IN-47684,Jammu,Punjab,India,27.059296,92.137098
LOC-IN-47685,Nagpur,Gujarat,India,24.004145,78.429937
LOC-IN-47686,Erode,Sikkim,India,19.44148,91.764265
LOC-IN-47687,Raipur,Kerala,India,33.460857,69.27188
LOC-IN-47688,Berhampore,Manipur,India,10.982892,93.102479
LOC-IN-47689,Serampore,Tripura,India,28.670687,84.269298
LOC-IN-47690,Erode,Gujarat,India,32.267435,93.99624
LOC-IN-47691,Salem,Tamil Nadu,India,26.024296,90.309893
LOC-IN-47692,Kochi,Odisha,India,9.303117,81.567438
LOC-IN-47693,Guntakal,Haryana,India,15.706113,96.304197
LOC-IN-47694,Ongole,Goa,India,36.418411,78.973809
LOC-IN-47695,Meerut,Himachal Pradesh,India,25.324634,77.544097
LOC-IN-47696,Madurai,Gujarat,India,17.105284,77.697987
LOC-IN-47697,Bhatpara,Telangana,India,36.657887,69.858282
LOC-IN-47698,North Dumdum,Meghalaya,India,8.001765,73.795269
LOC-IN-47699,New Delhi,Haryana,India,11.433651,81.103094
LOC-IN-47700,Naihati,Nagaland,India,30.099991,93.636767
LOC-IN-47701,Sasaram,Haryana,India,31.526976,72.351269
LOC-IN-47702,Guntur,Gujarat,India,14.538263,93.318772
LOC-IN-47703,Pune,Bihar,India,14.257788,75.178677
LOC-IN-47704,Warangal,Gujarat,India,22.336262,84.077095
LOC-IN-47705,Dindigul,Rajasthan,India,15.310318,79.878335
LOC-IN-47706,Bongaigaon,Bihar,India,29.052381,77.975832
LOC-IN-47707,Shimla,Punjab,India,16.040124,70.159271
LOC-IN-47708,Latur,Karnataka,India,27.518422,93.27367
LOC-IN-47709,Guna,Odisha,India,24.476376,72.48596
LOC-IN-47710,Phusro,Karnataka,India,18.788917,76.967873
LOC-IN-47711,Chittoor,Andhra Pradesh,India,10.210388,95.477008
LOC-IN-47712,Rajkot,West Bengal,India,18.851846,78.770399
LOC-IN-47713,Allahabad,Gujarat,India,34.574041,73.823094
LOC-IN-47714,Kottayam,Telangana,India,17.125466,93.679799
LOC-IN-47715,Tiruvottiyur,Goa,India,22.164993,68.026913
LOC-IN-47716,Nagercoil,Maharashtra,India,14.912871,75.154729
LOC-IN-47717,Vasai-Virar,Punjab,India,35.5497,69.542653
LOC-IN-47718,Thrissur,Uttarakhand,India,10.703617,74.705027
LOC-IN-47719,Gangtok,Maharashtra,India,30.282352,76.954384
LOC-IN-47720,Bikaner,Rajasthan,India,19.306951,86.512628
LOC-IN-47721,Nashik,Manipur,India,33.556702,90.43326
LOC-IN-47722,Mirzapur,Gujarat,India,10.201689,73.855122
LOC-IN-47723,Erode,Gujarat,India,26.895143,78.536171
LOC-IN-47724,Proddatur,Manipur,India,23.404521,72.792891
LOC-IN-47725,Raebareli,Rajasthan,India,24.310695,88.360294
LOC-IN-47726,Haridwar,Sikkim,India,31.075052,85.210681
LOC-IN-47727,Bharatpur,Bihar,India,13.17868,71.557606
LOC-IN-47728,Davanagere,Tamil Nadu,India,35.012496,74.754101
LOC-IN-47729,Gulbarga,Tamil Nadu,India,22.039866,76.570402
LOC-IN-47730,Bhimavaram,Sikkim,India,26.02262,76.46436
LOC-IN-47731,Kurnool,Karnataka,India,9.248092,70.698809
LOC-IN-47732,Jammu,Gujarat,India,28.407329,78.648085
LOC-IN-47733,Malegaon,Tripura,India,35.343033,81.930739
LOC-IN-47734,Junagadh,Nagaland,India,14.282728,74.36837
LOC-IN-47735,Farrukhabad,Nagaland,India,17.247318,91.773362
LOC-IN-47736,Orai,Goa,India,15.986789,84.147307
LOC-IN-47737,South Dumdum,Tamil Nadu,India,11.112721,79.138425
LOC-IN-47738,Nagaon,Bihar,India,33.852293,94.423282
LOC-IN-47739,Deoghar,Andhra Pradesh,India,28.226004,71.403686
LOC-IN-47740,Mahbubnagar,Nagaland,India,27.434553,90.967753
LOC-IN-47741,Bulandshahr,Haryana,India,35.719141,91.256345
LOC-IN-47742,Tiruppur,Nagaland,India,22.432367,86.734212
LOC-IN-47743,Rajkot,Arunachal Pradesh,India,27.906116,92.530758
LOC-IN-47744,Bharatpur,Manipur,India,28.516657,73.619744
LOC-IN-47745,Allahabad,Arunachal Pradesh,India,19.589037,74.846827
LOC-IN-47746,Udaipur,Arunachal Pradesh,India,13.630681,78.6484
LOC-IN-47747,Pali,Madhya Pradesh,India,33.794814,70.34552
LOC-IN-47748,Dewas,Madhya Pradesh,India,35.080367,90.340114
LOC-IN-47749,Tirunelveli,Goa,India,16.209042,73.870349
LOC-IN-47750,Saharanpur,Punjab,India,13.341466,92.33161
LOC-IN-47751,Pallavaram,Maharashtra,India,9.815837,77.760174
LOC-IN-47752,Ramagundam,Jharkhand,India,35.830183,80.706112
LOC-IN-47753,Guntakal,Bihar,India,27.927363,78.865158
LOC-IN-47754,Dewas,Tamil Nadu,India,27.824942,84.55603
LOC-IN-47755,Pondicherry,Maharashtra,India,10.788969,69.629511
LOC-IN-47756,Indore,Gujarat,India,35.671608,70.363835
LOC-IN-47757,Rajkot,Manipur,India,19.569783,93.268128
LOC-IN-47758,Navi Mumbai,Bihar,India,31.427751,75.830849
LOC-IN-47759,Ambattur,Rajasthan,India,18.147725,93.945653
LOC-IN-47760,Kozhikode,Mizoram,India,20.162786,92.715746
LOC-IN-47761,Amaravati,West Bengal,India,29.947905,71.23022
LOC-IN-47762,Guna,Karnataka,India,30.283573,73.446755
LOC-IN-47763,Loni,West Bengal,India,15.67006,96.773108
LOC-IN-47764,Tenali,Karnataka,India,27.600744,87.548365
LOC-IN-47765,Bokaro,Bihar,India,12.836187,87.661636
LOC-IN-47766,Adoni,Tripura,India,34.548627,76.687806
LOC-IN-47767,Sri Ganganagar,Maharashtra,India,9.459506,88.204901
LOC-IN-47768,Ozhukarai,Chhattisgarh,India,28.881891,82.871904
LOC-IN-47769,Guntakal,Andhra Pradesh,India,21.443238,91.510215
LOC-IN-47770,Jamshedpur,Karnataka,India,35.2257,69.452309
LOC-IN-47771,Sikar,Uttar Pradesh,India,26.063032,92.564833
LOC-IN-47772,Ambala,Odisha,India,29.254729,80.484856
LOC-IN-47773,Etawah,Jharkhand,India,25.356961,80.091063
LOC-IN-47774,Fatehpur,Kerala,India,12.341995,86.040399
LOC-IN-47775,Karnal,Meghalaya,India,32.918424,75.795569
LOC-IN-47776,Khandwa,Tamil Nadu,India,12.566009,79.421759
LOC-IN-47777,Bhiwani,Goa,India,27.627058,75.272691
LOC-IN-47778,Dehradun,Gujarat,India,16.306822,76.203149
LOC-IN-47779,Nagercoil,Haryana,India,10.769482,85.497683
LOC-IN-47780,Amaravati,Jharkhand,India,25.142883,87.572612
LOC-IN-47781,Uluberia,Andhra Pradesh,India,24.243597,80.08523
LOC-IN-47782,Lucknow,Sikkim,India,29.362704,96.644701
LOC-IN-47783,Morbi,Uttarakhand,India,16.721292,75.243251
LOC-IN-47784,Kota,Odisha,India,36.655207,69.974751
LOC-IN-47785,Sambhal,Madhya Pradesh,India,10.314524,90.340697
LOC-IN-47786,Singrauli,Tamil Nadu,India,28.775302,89.330535
LOC-IN-47787,Dehri,Madhya Pradesh,India,21.611756,85.183883
LOC-IN-47788,Mangalore,Mizoram,India,20.538278,72.848221
LOC-IN-47789,Etawah,Bihar,India,23.350928,94.709627
LOC-IN-47790,Patna,Jharkhand,India,31.626867,91.512389
LOC-IN-47791,Udaipur,Gujarat,India,33.914542,79.048029
LOC-IN-47792,Danapur,Rajasthan,India,32.918643,89.352418
LOC-IN-47793,Amaravati,Bihar,India,21.616316,92.051814
LOC-IN-47794,Khandwa,Manipur,India,33.361872,73.91565
LOC-IN-47795,Indore,Goa,India,33.793078,91.314082
LOC-IN-47796,Gandhidham,Karnataka,India,22.5742,71.648082
LOC-IN-47797,Bally,Haryana,India,9.741286,88.495951
LOC-IN-47798,Panipat,West Bengal,India,26.818861,86.120295
LOC-IN-47799,Lucknow,Odisha,India,34.699133,84.341775
LOC-IN-47800,Kumbakonam,Goa,India,13.898133,89.371125
LOC-IN-47801,Arrah,Chhattisgarh,India,27.896159,70.452532
LOC-IN-47802,Pimpri-Chinchwad,Nagaland,India,20.310992,95.339285
LOC-IN-47803,Guntur,Gujarat,India,34.309257,74.903225
LOC-IN-47804,Tenali,Jharkhand,India,8.39337,89.538834
LOC-IN-47805,Kalyan-Dombivli,Assam,India,8.794779,83.9597
LOC-IN-47806,Coimbatore,Telangana,India,29.814786,76.095378
LOC-IN-47807,Bhind,Karnataka,India,28.024772,68.111517
LOC-IN-47808,Sambalpur,Bihar,India,17.688871,77.979777
LOC-IN-47809,Karimnagar,Assam,India,14.917141,88.635567
LOC-IN-47810,Deoghar,Nagaland,India,22.449347,94.321206
LOC-IN-47811,Avadi,Andhra Pradesh,India,18.257945,78.774874
LOC-IN-47812,Khora ,Rajasthan,India,19.998033,77.545215
LOC-IN-47813,Tadepalligudem,Uttarakhand,India,28.515293,80.236092
LOC-IN-47814,Ghaziabad,Arunachal Pradesh,India,9.957741,76.64023
LOC-IN-47815,Gulbarga,Sikkim,India,20.597822,92.396509
LOC-IN-47816,Medininagar,Kerala,India,23.243839,90.250691
LOC-IN-47817,Mirzapur,Gujarat,India,20.20194,88.107962
LOC-IN-47818,Serampore,Mizoram,India,29.821801,91.819973
LOC-IN-47819,Alwar,Madhya Pradesh,India,14.433004,79.526857
LOC-IN-47820,Ratlam,Bihar,India,16.461363,92.415826
LOC-IN-47821,Singrauli,Chhattisgarh,India,20.517562,81.747866
LOC-IN-47822,Pune,Tamil Nadu,India,34.895346,92.500693
LOC-IN-47823,Hubli–Dharwad,Chhattisgarh,India,28.187534,95.206509
LOC-IN-47824,Ramgarh,Mizoram,India,14.913643,75.198718
LOC-IN-47825,Unnao,Assam,India,32.164406,92.411494
LOC-IN-47826,Ambarnath,Mizoram,India,14.056324,69.140728
LOC-IN-47827,Rampur,Uttar Pradesh,India,14.093765,81.703856
LOC-IN-47828,Tumkur,Madhya Pradesh,India,20.186078,84.67102
LOC-IN-47829,Udupi,Haryana,India,10.583525,96.537882
LOC-IN-47830,Rampur,Nagaland,India,24.826616,77.220646
LOC-IN-47831,Hajipur,Chhattisgarh,India,29.136894,84.390829
LOC-IN-47832,Guntakal,Punjab,India,8.976226,95.660131
LOC-IN-47833,Ambattur,Jharkhand,India,32.004825,73.180011
LOC-IN-47834,Giridih,Uttar Pradesh,India,25.67362,69.378166
LOC-IN-47835,Vadodara,Uttar Pradesh,India,17.188173,77.181992
LOC-IN-47836,Farrukhabad,Arunachal Pradesh,India,30.896483,72.320173
LOC-IN-47837,Vellore,Sikkim,India,26.060941,68.827699
LOC-IN-47838,Patiala,Odisha,India,8.336584,86.00849
LOC-IN-47839,Srinagar,Manipur,India,12.565435,75.058274
LOC-IN-47840,Madhyamgram,Karnataka,India,29.712915,93.122923
LOC-IN-47841,Jaunpur,Tripura,India,29.052618,82.958325
LOC-IN-47842,Sagar,Nagaland,India,20.234714,77.127504
LOC-IN-47843,Loni,Himachal Pradesh,India,24.989051,95.289476
LOC-IN-47844,Erode,Mizoram,India,26.330843,70.473668
LOC-IN-47845,Suryapet,Assam,India,11.259081,85.530455
LOC-IN-47846,Guntakal,Tripura,India,32.018695,92.246461
LOC-IN-47847,Kochi,Gujarat,India,14.256672,92.21862
LOC-IN-47848,Amaravati,Maharashtra,India,27.407585,83.5491
LOC-IN-47849,Nadiad,Meghalaya,India,24.670706,86.233868
LOC-IN-47850,Muzaffarpur,Telangana,India,36.087428,80.636116
LOC-IN-47851,Nandyal,Telangana,India,26.646089,87.228002
LOC-IN-47852,Rajahmundry,Tamil Nadu,India,16.267742,72.140549
LOC-IN-47853,Amravati,Punjab,India,9.864828,85.71893
LOC-IN-47854,Sultan Pur Majra,Maharashtra,India,21.6717,90.62702
LOC-IN-47855,Haldia,Maharashtra,India,16.038773,86.064402
LOC-IN-47856,Latur,Tamil Nadu,India,20.625303,84.985628
LOC-IN-47857,Bhagalpur,Chhattisgarh,India,24.38211,93.657705
LOC-IN-47858,Bally,Bihar,India,24.692992,71.139089
LOC-IN-47859,Thiruvananthapuram,Meghalaya,India,11.756297,81.396769
LOC-IN-47860,Guntakal,Rajasthan,India,27.682998,76.385201
LOC-IN-47861,Solapur,Uttarakhand,India,28.874506,82.165646
LOC-IN-47862,Bathinda,Odisha,India,17.822314,70.911809
LOC-IN-47863,Begusarai,Meghalaya,India,12.870872,73.494972
LOC-IN-47864,Begusarai,Odisha,India,34.483135,95.898192
LOC-IN-47865,Surendranagar Dudhrej,Assam,India,23.586203,72.55102
LOC-IN-47866,Secunderabad,Jharkhand,India,9.450735,95.12138
LOC-IN-47867,Tirunelveli,Gujarat,India,35.425782,83.614539
LOC-IN-47868,Surendranagar Dudhrej,Meghalaya,India,26.235721,71.946385
LOC-IN-47869,Yamunanagar,Uttar Pradesh,India,13.618173,86.467792
LOC-IN-47870,Danapur,Kerala,India,30.498604,89.816092
LOC-IN-47871,Bhavnagar,Goa,India,24.692333,95.354804
LOC-IN-47872,Parbhani,Haryana,India,35.664764,76.687223
LOC-IN-47873,Mangalore,Rajasthan,India,23.165416,96.227891
LOC-IN-47874,Baranagar,Assam,India,31.348759,82.76714
LOC-IN-47875,Gwalior,Bihar,India,29.842399,90.22533
LOC-IN-47876,Chandigarh,Odisha,India,18.981122,76.898912
LOC-IN-47877,Jhansi,Bihar,India,26.602136,89.741659
LOC-IN-47878,Deoghar,Karnataka,India,14.48401,75.414124
LOC-IN-47879,Faridabad,Meghalaya,India,27.819843,70.937192
LOC-IN-47880,Rajahmundry,Bihar,India,36.396952,76.240308
LOC-IN-47881,Guna,Odisha,India,30.382749,87.037757
LOC-IN-47882,Saharsa,Goa,India,18.351092,82.813146
LOC-IN-47883,Ambala,Arunachal Pradesh,India,25.799687,82.510804
LOC-IN-47884,Gudivada,Karnataka,India,33.522217,80.488347
LOC-IN-47885,Vadodara,Gujarat,India,35.337496,76.631428
LOC-IN-47886,Ichalkaranji,Jharkhand,India,32.732638,86.296455
LOC-IN-47887,Meerut,Andhra Pradesh,India,15.650944,93.651106
LOC-IN-47888,Maheshtala,Madhya Pradesh,India,32.578523,79.159109
LOC-IN-47889,Rajkot,Uttarakhand,India,27.621442,83.543493
LOC-IN-47890,Hazaribagh,Kerala,India,35.533209,83.153064
LOC-IN-47891,Vellore,Uttarakhand,India,15.687765,71.235284
LOC-IN-47892,Siwan,Goa,India,25.388714,91.860288
LOC-IN-47893,Narasaraopet,Goa,India,19.534882,74.311245
LOC-IN-47894,Surat,West Bengal,India,15.533009,96.355893
LOC-IN-47895,Raiganj,Jharkhand,India,33.586913,74.139266
LOC-IN-47896,Davanagere,Haryana,India,30.163649,77.783196
LOC-IN-47897,Kharagpur,Maharashtra,India,25.698667,82.734305
LOC-IN-47898,Amroha,Bihar,India,14.556708,85.970746
LOC-IN-47899,Mira-Bhayandar,Tamil Nadu,India,36.234399,69.283226
LOC-IN-47900,Bahraich,Assam,India,36.1108,70.205757
LOC-IN-47901,Bihar Sharif,Mizoram,India,15.398449,91.079002
LOC-IN-47902,Mathura,Rajasthan,India,20.92164,80.719146
LOC-IN-47903,Nagaon,Manipur,India,9.782004,77.692955
LOC-IN-47904,Amaravati,Meghalaya,India,34.738962,89.292468
LOC-IN-47905,Secunderabad,Jharkhand,India,19.964331,69.686393
LOC-IN-47906,Sasaram,Chhattisgarh,India,9.178729,95.854838
LOC-IN-47907,Vasai-Virar,Mizoram,India,10.058345,93.892852
LOC-IN-47908,Nashik,Sikkim,India,21.986387,71.320268
LOC-IN-47909,Jalandhar,Telangana,India,34.479562,70.971072
LOC-IN-47910,Kakinada,Uttar Pradesh,India,15.662876,78.568993
LOC-IN-47911,Pondicherry,Himachal Pradesh,India,15.732608,68.547663
LOC-IN-47912,Belgaum,Chhattisgarh,India,16.7881,77.916167
LOC-IN-47913,Lucknow,Uttarakhand,India,34.275255,89.265905
LOC-IN-47914,Eluru,Nagaland,India,24.970966,92.890819
LOC-IN-47915,Sambalpur,Kerala,India,23.491484,77.826697
LOC-IN-47916,Aligarh,Haryana,India,24.013586,81.648047
LOC-IN-47917,Aurangabad,Madhya Pradesh,India,22.674627,81.553055
LOC-IN-47918,Gwalior,Tripura,India,33.345954,68.061488
LOC-IN-47919,Tiruppur,Andhra Pradesh,India,15.084176,88.889446
LOC-IN-47920,Bulandshahr,West Bengal,India,31.339656,89.14865
LOC-IN-47921,Shimla,Mizoram,India,33.960753,72.365954
LOC-IN-47922,Guna,Rajasthan,India,21.333396,76.454503
LOC-IN-47923,Shivpuri,Maharashtra,India,28.21285,85.439862
LOC-IN-47924,New Delhi,Manipur,India,23.743726,91.114887
LOC-IN-47925,Jalgaon,Kerala,India,9.495943,70.986589
LOC-IN-47926,Udupi,Uttar Pradesh,India,9.851662,82.24307
LOC-IN-47927,Aligarh,Tamil Nadu,India,34.482879,75.655952
LOC-IN-47928,Ambala,Uttarakhand,India,33.557318,72.50501
LOC-IN-47929,Etawah,Manipur,India,26.917992,92.285605
LOC-IN-47930,Chandrapur,West Bengal,India,30.138899,75.328561
LOC-IN-47931,Kulti,Madhya Pradesh,India,18.695101,75.483063
LOC-IN-47932,Avadi,Telangana,India,23.368022,69.602479
LOC-IN-47933,New Delhi,Tripura,India,34.661603,89.747293
LOC-IN-47934,Bhavnagar,Manipur,India,8.859602,73.853331
LOC-IN-47935,Guntur,Punjab,India,24.193381,78.130111
LOC-IN-47936,Kakinada,Maharashtra,India,35.664129,68.752529
LOC-IN-47937,Pune,Gujarat,India,28.946245,68.165661
LOC-IN-47938,Noida,Uttar Pradesh,India,28.041603,93.738859
LOC-IN-47939,Miryalaguda,Goa,India,8.276278,81.721684
LOC-IN-47940,Vellore,Bihar,India,23.504628,74.602385
LOC-IN-47941,Jammu,Mizoram,India,34.626279,88.177465
LOC-IN-47942,Tadipatri,Maharashtra,India,25.272142,92.676932
LOC-IN-47943,Rajahmundry,Mizoram,India,25.979125,86.366073
LOC-IN-47944,Ranchi,Karnataka,India,14.049549,88.780807
LOC-IN-47945,Chittoor,Andhra Pradesh,India,35.290228,87.530574
LOC-IN-47946,Ludhiana,Uttar Pradesh,India,30.736437,96.839596
LOC-IN-47947,Jaipur,Andhra Pradesh,India,25.652512,95.621862
LOC-IN-47948,Giridih,Chhattisgarh,India,36.145448,82.204248
LOC-IN-47949,Coimbatore,Meghalaya,India,16.267932,73.306662
LOC-IN-47950,Rourkela,Karnataka,India,16.960155,71.269293
LOC-IN-47951,Srikakulam,Gujarat,India,14.334788,85.423439
LOC-IN-47952,Dhanbad,Odisha,India,30.111543,79.738686
LOC-IN-47953,Chapra,Karnataka,India,12.055179,90.431873
LOC-IN-47954,Danapur,Tamil Nadu,India,11.425503,70.543127
LOC-IN-47955,Hajipur,Tripura,India,34.050226,72.443172
LOC-IN-47956,Mathura,Uttar Pradesh,India,9.69465,69.309682
LOC-IN-47957,Chandigarh,Odisha,India,9.831499,71.289911
LOC-IN-47958,Udaipur,Odisha,India,33.371885,77.216371
LOC-IN-47959,Mehsana,Tamil Nadu,India,34.246621,96.71441
LOC-IN-47960,Agra,Gujarat,India,28.67378,79.534866
LOC-IN-47961,Madurai,West Bengal,India,27.004713,75.77847
LOC-IN-47962,Phusro,Gujarat,India,32.155735,79.56746
LOC-IN-47963,Jalna,Karnataka,India,35.891524,83.580801
LOC-IN-47964,Solapur,Rajasthan,India,29.398933,94.700637
LOC-IN-47965,Bangalore,Manipur,India,11.424711,85.2032
LOC-IN-47966,Adoni,Gujarat,India,24.101707,73.942719
LOC-IN-47967,Shimla,Arunachal Pradesh,India,9.44759,88.344805
LOC-IN-47968,Ahmednagar,Andhra Pradesh,India,8.700073,71.613208
LOC-IN-47969,Bijapur,Manipur,India,10.123698,79.993079
LOC-IN-47970,Haldia,Maharashtra,India,32.853334,68.801911
LOC-IN-47971,Sirsa,Odisha,India,25.902498,83.734624
LOC-IN-47972,Karaikudi,Kerala,India,12.580124,78.182494
LOC-IN-47973,Jehanabad,Uttarakhand,India,31.570612,78.302476
LOC-IN-47974,Ahmednagar,Andhra Pradesh,India,11.599024,71.699978
LOC-IN-47975,South Dumdum,Sikkim,India,33.590805,88.043784
LOC-IN-47976,Malda,Chhattisgarh,India,21.584205,95.399124
LOC-IN-47977,Solapur,Rajasthan,India,24.353174,94.561513
LOC-IN-47978,Muzaffarpur,Chhattisgarh,India,10.73162,94.603227
LOC-IN-47979,Sagar,Karnataka,India,9.499279,82.568676
LOC-IN-47980,Guntakal,Meghalaya,India,16.836077,69.395382
LOC-IN-47981,Chittoor,West Bengal,India,25.483876,68.681429
LOC-IN-47982,Ghaziabad,Himachal Pradesh,India,11.949231,95.936422
LOC-IN-47983,Kishanganj,Andhra Pradesh,India,9.483113,85.838153
LOC-IN-47984,Nangloi Jat,Rajasthan,India,23.718676,83.624262
LOC-IN-47985,Lucknow,Himachal Pradesh,India,22.82197,83.520083
LOC-IN-47986,Mehsana,Goa,India,21.741938,69.996394
LOC-IN-47987,Bhiwandi,Manipur,India,9.12815,72.22095
LOC-IN-47988,Dehri,Telangana,India,22.638938,73.55148
LOC-IN-47989,Ajmer,Uttarakhand,India,16.044369,90.126114
LOC-IN-47990,Jamshedpur,Madhya Pradesh,India,14.505308,74.148053
LOC-IN-47991,Bhavnagar,Tripura,India,20.402703,71.47517
LOC-IN-47992,Uluberia,Mizoram,India,21.184749,80.699592
LOC-IN-47993,Jaipur,Mizoram,India,23.064831,69.824873
LOC-IN-47994,Bhind,Rajasthan,India,30.055318,94.53721
LOC-IN-47995,Vasai-Virar,Andhra Pradesh,India,31.829756,91.416361
LOC-IN-47996,Deoghar,Arunachal Pradesh,India,11.640469,70.364404
LOC-IN-47997,Gorakhpur,Uttarakhand,India,23.062264,86.802555
LOC-IN-47998,New Delhi,Telangana,India,30.806767,76.076307
LOC-IN-47999,Kharagpur,Uttar Pradesh,India,15.435531,72.452095
LOC-IN-48000,Miryalaguda,Gujarat,India,31.117755,79.505214
LOC-IN-48001,Jamnagar,Punjab,India,15.635091,70.169129
LOC-IN-48002,Chapra,Nagaland,India,14.519283,69.955316
LOC-IN-48003,Jammu,Madhya Pradesh,India,35.598249,83.039042
LOC-IN-48004,Bhimavaram,Meghalaya,India,20.04079,91.130192
