city_name,state_province,country,latitude,longitude,timezone
Pallavaram,Assam,India,18.405954,95.58019,Asia/Kolkata
Buxar,Chhattisgarh,India,8.740068,74.270035,Asia/Kolkata
Dehri,Bihar,India,35.384712,79.754866,Asia/Kolkata
Ahmedabad,Telangana,India,29.611155,81.455784,Asia/Kolkata
Avadi,Telangana,India,18.375137,70.670791,Asia/Kolkata
Berhampore,Chhattisgarh,India,16.097672,86.569346,Asia/Kolkata
Satara,Goa,India,29.127327,84.555922,Asia/Kolkata
Gorakhpur,Maharashtra,India,14.775539,68.542414,Asia/Kolkata
Dewas,Goa,India,31.582975,90.983976,Asia/Kolkata
Kishanganj,Madhya Pradesh,India,13.49541,79.308613,Asia/Kolkata
Nandyal,Sikkim,India,9.893158,93.12363,Asia/Kolkata
Bhilwara,Odisha,India,27.920154,87.424316,Asia/Kolkata
Malegaon,Uttar Pradesh,India,20.02863,75.841656,Asia/Kolkata
Bangalore,Kerala,India,22.617013,73.67503,Asia/Kolkata
Bangalore,Mizoram,India,12.277836,72.712773,Asia/Kolkata
Tadepalligudem,West Bengal,India,35.401785,94.130126,Asia/Kolkata
Jabalpur,Kerala,India,17.068243,90.409946,Asia/Kolkata
Chandigarh,Odisha,India,23.463284,91.597775,Asia/Kolkata
Bettiah,Chhattisgarh,India,26.120853,90.955616,Asia/Kolkata
Mangalore,Rajasthan,India,36.976988,80.742794,Asia/Kolkata
Bulandshahr,Arunachal Pradesh,India,32.011378,82.915669,Asia/Kolkata
Mau,Madhya Pradesh,India,17.24418,80.794163,Asia/Kolkata
Khandwa,Odisha,India,26.564889,84.601814,Asia/Kolkata
Aurangabad,Assam,India,24.241494,90.482543,Asia/Kolkata
Nellore,Mizoram,India,28.996792,70.952747,Asia/Kolkata
Thoothukudi,Gujarat,India,33.907222,88.106272,Asia/Kolkata
Narasaraopet,Arunachal Pradesh,India,31.969569,82.943587,Asia/Kolkata
Chandigarh,Sikkim,India,22.13455,93.287576,Asia/Kolkata
Bhilwara,Bihar,India,10.733439,85.614264,Asia/Kolkata
Berhampur,Himachal Pradesh,India,17.204803,78.97883,Asia/Kolkata
Pune,Arunachal Pradesh,India,25.158857,74.413336,Asia/Kolkata
Bhubaneswar,Uttarakhand,India,34.911987,90.631423,Asia/Kolkata
Dhule,Assam,India,28.927707,82.096998,Asia/Kolkata
Akola,Tamil Nadu,India,15.946621,69.433142,Asia/Kolkata
Surat,Kerala,India,35.128873,68.058162,Asia/Kolkata
Guna,Andhra Pradesh,India,12.282587,94.939185,Asia/Kolkata
Bhilai,Tripura,India,16.667009,70.984736,Asia/Kolkata
Hajipur,Andhra Pradesh,India,28.870895,72.778553,Asia/Kolkata
Gulbarga,Mizoram,India,11.20616,69.406474,Asia/Kolkata
Ozhukarai,Uttarakhand,India,24.373553,74.211414,Asia/Kolkata
Durgapur,Arunachal Pradesh,India,25.426269,81.035403,Asia/Kolkata
Hajipur,Bihar,India,32.366888,90.242498,Asia/Kolkata
Munger,Andhra Pradesh,India,23.274365,91.781348,Asia/Kolkata
Jehanabad,West Bengal,India,19.62844,91.329585,Asia/Kolkata
Satara,Karnataka,India,26.519024,72.198473,Asia/Kolkata
Tumkur,Madhya Pradesh,India,31.128576,84.200364,Asia/Kolkata
Pondicherry,Chhattisgarh,India,29.600315,92.27839,Asia/Kolkata
Latur,Bihar,India,35.738816,88.669705,Asia/Kolkata
Gurgaon,Uttarakhand,India,22.203565,69.07607,Asia/Kolkata
Bhubaneswar,Haryana,India,26.370272,86.270152,Asia/Kolkata
Alwar,Tripura,India,23.855565,81.057976,Asia/Kolkata
Pali,Karnataka,India,23.753059,87.609147,Asia/Kolkata
Indore,Punjab,India,33.658416,84.555872,Asia/Kolkata
Medininagar,Chhattisgarh,India,35.157123,73.026824,Asia/Kolkata
Ichalkaranji,Bihar,India,26.418148,87.309751,Asia/Kolkata
Bidhannagar,Himachal Pradesh,India,19.103028,90.218531,Asia/Kolkata
Mathura,Telangana,India,25.555454,70.31324,Asia/Kolkata
Ramgarh,Gujarat,India,14.285041,80.079615,Asia/Kolkata
Vijayanagaram,Haryana,India,33.143473,85.743762,Asia/Kolkata
Panchkula,Tripura,India,22.92031,72.39843,Asia/Kolkata
Nizamabad,Uttarakhand,India,21.223445,68.154529,Asia/Kolkata
Bareilly,Mizoram,India,34.952158,88.996986,Asia/Kolkata
Orai,Rajasthan,India,16.92987,89.176858,Asia/Kolkata
Navi Mumbai,Mizoram,India,36.822999,77.479159,Asia/Kolkata
Sultan Pur Majra,Andhra Pradesh,India,9.064323,74.944996,Asia/Kolkata
Dharmavaram,Gujarat,India,17.648605,69.649112,Asia/Kolkata
Singrauli,Nagaland,India,19.801427,94.316272,Asia/Kolkata
Chennai,Uttar Pradesh,India,28.135309,88.600818,Asia/Kolkata
Nizamabad,Bihar,India,18.800662,94.507774,Asia/Kolkata
Satara,Tripura,India,36.675086,82.536577,Asia/Kolkata
Korba,Uttar Pradesh,India,36.144412,76.709458,Asia/Kolkata
Saharanpur,Mizoram,India,8.150603,81.423174,Asia/Kolkata
Pudukkottai,Maharashtra,India,19.692824,84.561503,Asia/Kolkata
Motihari,Andhra Pradesh,India,26.026959,70.161116,Asia/Kolkata
Bhalswa Jahangir Pur,Madhya Pradesh,India,34.292908,71.32165,Asia/Kolkata
Rohtak,Odisha,India,21.958881,93.337207,Asia/Kolkata
Chapra,Punjab,India,17.444512,85.532279,Asia/Kolkata
Ulhasnagar,Rajasthan,India,10.795234,72.501976,Asia/Kolkata
Vadodara,Andhra Pradesh,India,23.063647,89.375127,Asia/Kolkata
Nellore,Karnataka,India,9.299438,93.916184,Asia/Kolkata
Vijayawada,Arunachal Pradesh,India,14.103736,68.880352,Asia/Kolkata
Arrah,Maharashtra,India,14.634632,88.139442,Asia/Kolkata
Jaunpur,Madhya Pradesh,India,36.198586,93.240392,Asia/Kolkata
Ratlam,Odisha,India,17.668639,74.783689,Asia/Kolkata
Madurai,Rajasthan,India,16.248552,78.490551,Asia/Kolkata
Kumbakonam,Arunachal Pradesh,India,35.208787,74.079245,Asia/Kolkata
Arrah,Karnataka,India,20.844155,79.489955,Asia/Kolkata
Kumbakonam,Tamil Nadu,India,33.432116,78.031848,Asia/Kolkata
Durgapur,Telangana,India,19.81214,78.415756,Asia/Kolkata
Bharatpur,Telangana,India,30.082025,88.975789,Asia/Kolkata
Ujjain,Telangana,India,10.036097,76.075171,Asia/Kolkata
Bhavnagar,Jharkhand,India,10.472055,96.075165,Asia/Kolkata
Jalandhar,Maharashtra,India,25.241357,88.139623,Asia/Kolkata
Kavali,Punjab,India,30.060278,86.280064,Asia/Kolkata
Suryapet,Odisha,India,18.406169,79.893706,Asia/Kolkata
Ichalkaranji,Haryana,India,19.223437,91.806598,Asia/Kolkata
Bidhannagar,Goa,India,20.035266,82.076934,Asia/Kolkata
Dehradun,Rajasthan,India,35.234102,71.123048,Asia/Kolkata
Madanapalle,West Bengal,India,9.214712,73.323537,Asia/Kolkata
Guna,Uttar Pradesh,India,34.581681,71.630662,Asia/Kolkata
Agartala,Mizoram,India,12.08061,75.510644,Asia/Kolkata
Bhimavaram,Arunachal Pradesh,India,22.311956,72.966823,Asia/Kolkata
Nellore,Maharashtra,India,12.597063,77.881213,Asia/Kolkata
Belgaum,Maharashtra,India,33.765081,72.498734,Asia/Kolkata
Jabalpur,Maharashtra,India,30.060166,69.652317,Asia/Kolkata
Erode,Tripura,India,33.422525,81.566183,Asia/Kolkata
Yamunanagar,Kerala,India,35.696218,77.289609,Asia/Kolkata
Maheshtala,Mizoram,India,14.887993,94.760447,Asia/Kolkata
Raichur,Sikkim,India,35.124264,83.654697,Asia/Kolkata
Loni,Nagaland,India,16.436109,90.181422,Asia/Kolkata
Nagaon,Tamil Nadu,India,19.079692,88.460929,Asia/Kolkata
Serampore,Nagaland,India,20.219716,86.427319,Asia/Kolkata
Anantapur,Goa,India,32.655513,89.274345,Asia/Kolkata
Khora ,Maharashtra,India,33.073508,68.316458,Asia/Kolkata
Gandhidham,Arunachal Pradesh,India,31.600637,82.758956,Asia/Kolkata
Shimoga,Arunachal Pradesh,India,14.723915,84.804596,Asia/Kolkata
Malda,Karnataka,India,11.229664,71.635088,Asia/Kolkata
Chittoor,Odisha,India,26.67503,84.687264,Asia/Kolkata
Nizamabad,Haryana,India,27.201092,85.990124,Asia/Kolkata
Anand,Rajasthan,India,9.682156,86.93427,Asia/Kolkata
Karawal Nagar,Mizoram,India,22.416467,91.716313,Asia/Kolkata
Shahjahanpur,Manipur,India,33.02058,68.927849,Asia/Kolkata
Jamalpur,Chhattisgarh,India,23.765897,81.456015,Asia/Kolkata
Madurai,Haryana,India,20.52582,83.389995,Asia/Kolkata
Vasai-Virar,Gujarat,India,22.91693,81.206282,Asia/Kolkata
Anantapuram,Uttarakhand,India,28.775626,83.060505,Asia/Kolkata
Chittoor,Tripura,India,30.459974,81.547226,Asia/Kolkata
Haridwar,Bihar,India,12.054613,70.789064,Asia/Kolkata
Udaipur,Mizoram,India,22.205744,68.207921,Asia/Kolkata
Akola,Telangana,India,12.025444,80.560571,Asia/Kolkata
Rajpur Sonarpur,West Bengal,India,32.340696,77.093059,Asia/Kolkata
Karnal,Gujarat,India,36.291728,84.972182,Asia/Kolkata
Gurgaon,Assam,India,15.631501,72.899557,Asia/Kolkata
Bilaspur,Goa,India,8.117745,89.175646,Asia/Kolkata
Madanapalle,Uttarakhand,India,28.268551,78.921077,Asia/Kolkata
Proddatur,Gujarat,India,8.513796,94.064282,Asia/Kolkata
Faridabad,Uttarakhand,India,12.863755,93.218863,Asia/Kolkata
Ulhasnagar,Odisha,India,29.606755,84.498241,Asia/Kolkata
Bhimavaram,Jharkhand,India,31.259251,76.73442,Asia/Kolkata
Junagadh,Uttar Pradesh,India,31.149849,90.945239,Asia/Kolkata
Visakhapatnam,Bihar,India,36.47318,81.858579,Asia/Kolkata
Amaravati,West Bengal,India,17.672681,70.219369,Asia/Kolkata
Bhopal,Tripura,India,21.774123,77.940766,Asia/Kolkata
Karawal Nagar,Arunachal Pradesh,India,32.493338,74.667145,Asia/Kolkata
Deoghar,Arunachal Pradesh,India,21.395392,88.565417,Asia/Kolkata
Anantapur,Telangana,India,22.404886,68.765253,Asia/Kolkata
Kadapa,Assam,India,13.795993,76.368892,Asia/Kolkata
Ahmednagar,Gujarat,India,19.938353,75.914794,Asia/Kolkata
Satara,Sikkim,India,23.099298,68.76374,Asia/Kolkata
Udaipur,Nagaland,India,18.00276,86.411313,Asia/Kolkata
Kishanganj,Kerala,India,30.731433,83.082899,Asia/Kolkata
Kakinada,Odisha,India,17.396789,87.157179,Asia/Kolkata
Bhalswa Jahangir Pur,Manipur,India,15.591672,81.813721,Asia/Kolkata
Amaravati,Goa,India,22.460531,81.549362,Asia/Kolkata
Rourkela,Manipur,India,22.689873,89.758946,Asia/Kolkata
South Dumdum,Kerala,India,10.86959,96.731821,Asia/Kolkata
Madhyamgram,Kerala,India,31.831707,77.867909,Asia/Kolkata
Chandigarh,Uttarakhand,India,16.570867,87.505269,Asia/Kolkata
Amravati,Meghalaya,India,33.238299,77.204454,Asia/Kolkata
Rajpur Sonarpur,Maharashtra,India,20.808305,74.246933,Asia/Kolkata
Motihari,Meghalaya,India,16.962046,95.912668,Asia/Kolkata
Dehradun,Manipur,India,27.839034,91.973201,Asia/Kolkata
Jalna,Uttarakhand,India,25.567238,82.823798,Asia/Kolkata
Gwalior,Andhra Pradesh,India,21.401265,84.379388,Asia/Kolkata
Begusarai,Manipur,India,30.556684,90.092757,Asia/Kolkata
Amravati,Bihar,India,12.842618,85.66966,Asia/Kolkata
Gorakhpur,Sikkim,India,23.809335,89.278734,Asia/Kolkata
Berhampur,Bihar,India,10.624268,71.29189,Asia/Kolkata
Kochi,Odisha,India,12.531196,79.848839,Asia/Kolkata
Jamalpur,Karnataka,India,30.46512,89.225253,Asia/Kolkata
Hapur,Goa,India,35.193178,74.023579,Asia/Kolkata
Delhi,Manipur,India,14.188671,76.309746,Asia/Kolkata
South Dumdum,Nagaland,India,14.956849,93.851194,Asia/Kolkata
North Dumdum,Assam,India,14.787582,73.091383,Asia/Kolkata
Ahmednagar,Telangana,India,36.49921,89.45403,Asia/Kolkata
Sikar,Uttarakhand,India,32.832062,96.12724,Asia/Kolkata
Siwan,Jharkhand,India,17.904794,90.279711,Asia/Kolkata
Madhyamgram,Manipur,India,12.310877,79.596535,Asia/Kolkata
Jamnagar,Arunachal Pradesh,India,29.454313,71.170595,Asia/Kolkata
Gandhidham,Uttarakhand,India,25.362351,85.942984,Asia/Kolkata
Thiruvananthapuram,West Bengal,India,8.058325,80.768166,Asia/Kolkata
Alwar,Gujarat,India,24.012657,71.854746,Asia/Kolkata
Madhyamgram,Rajasthan,India,35.115887,83.436395,Asia/Kolkata
Ambattur,West Bengal,India,34.754418,69.404213,Asia/Kolkata
Khora ,Goa,India,21.60095,87.41953,Asia/Kolkata
Panchkula,Karnataka,India,12.395699,73.058822,Asia/Kolkata
Muzaffarnagar,Maharashtra,India,17.796454,74.826756,Asia/Kolkata
Dehri,Tamil Nadu,India,16.931346,81.812198,Asia/Kolkata
Nandyal,Madhya Pradesh,India,25.99617,71.391976,Asia/Kolkata
Srikakulam,Uttar Pradesh,India,28.178616,92.162853,Asia/Kolkata
Durg,Madhya Pradesh,India,20.596173,68.998722,Asia/Kolkata
Bhagalpur,Madhya Pradesh,India,13.151877,92.137765,Asia/Kolkata
Jalna,Goa,India,33.16244,71.434427,Asia/Kolkata
Kanpur,Punjab,India,16.663345,77.748806,Asia/Kolkata
Durg,Kerala,India,19.882653,92.70392,Asia/Kolkata
Dibrugarh,Odisha,India,27.955403,95.182736,Asia/Kolkata
Aurangabad,Sikkim,India,21.484322,87.335249,Asia/Kolkata
Solapur,Kerala,India,10.851677,70.036612,Asia/Kolkata
Ballia,Tamil Nadu,India,19.208922,85.804393,Asia/Kolkata
Rewa,Kerala,India,24.940595,69.980478,Asia/Kolkata
Satara,Rajasthan,India,16.251215,82.909801,Asia/Kolkata
Amritsar,Madhya Pradesh,India,12.628044,95.973686,Asia/Kolkata
Gandhinagar,Odisha,India,14.222707,84.734551,Asia/Kolkata
Dhanbad,Andhra Pradesh,India,20.496099,73.184356,Asia/Kolkata
Howrah,Bihar,India,16.91956,81.199194,Asia/Kolkata
Gudivada,Tripura,India,9.58788,85.583666,Asia/Kolkata
Udupi,Jharkhand,India,21.53684,90.94678,Asia/Kolkata
Kozhikode,Uttar Pradesh,India,31.229307,75.285267,Asia/Kolkata
Karnal,Sikkim,India,8.058241,72.060964,Asia/Kolkata
Udupi,West Bengal,India,31.358532,69.619341,Asia/Kolkata
Kumbakonam,Bihar,India,35.405508,94.434036,Asia/Kolkata
Kota,Odisha,India,17.321388,96.842665,Asia/Kolkata
Medininagar,Andhra Pradesh,India,34.197321,94.905632,Asia/Kolkata
Indore,Rajasthan,India,12.435179,81.47419,Asia/Kolkata
Guntur,Odisha,India,16.79807,93.984769,Asia/Kolkata
Dewas,Nagaland,India,27.610413,68.966921,Asia/Kolkata
Sikar,Mizoram,India,32.891895,69.691301,Asia/Kolkata
Faridabad,Uttar Pradesh,India,22.136727,79.558396,Asia/Kolkata
Satara,West Bengal,India,33.602118,68.104839,Asia/Kolkata
Mangalore,Goa,India,24.388542,84.436664,Asia/Kolkata
Ambarnath,Punjab,India,25.097615,82.77592,Asia/Kolkata
Kollam,Nagaland,India,27.705347,89.080065,Asia/Kolkata
Aligarh,Goa,India,11.35128,94.652625,Asia/Kolkata
Kochi,Punjab,India,18.0239,94.342329,Asia/Kolkata
Jhansi,Gujarat,India,29.61146,96.737901,Asia/Kolkata
Belgaum,Himachal Pradesh,India,14.488288,94.454501,Asia/Kolkata
Navi Mumbai,Madhya Pradesh,India,30.344022,83.667997,Asia/Kolkata
Mehsana,Madhya Pradesh,India,33.983783,69.743144,Asia/Kolkata
Karimnagar,Haryana,India,23.822718,96.634292,Asia/Kolkata
Rajkot,Chhattisgarh,India,14.899768,85.477376,Asia/Kolkata
Karawal Nagar,Haryana,India,24.598696,74.795579,Asia/Kolkata
Panvel,Rajasthan,India,11.595971,95.117839,Asia/Kolkata
Tiruvottiyur,Uttar Pradesh,India,18.056545,74.807252,Asia/Kolkata
Salem,Himachal Pradesh,India,28.811819,73.021727,Asia/Kolkata
Katni,Nagaland,India,20.986191,76.21259,Asia/Kolkata
Madurai,Tamil Nadu,India,9.408006,75.08715,Asia/Kolkata
Muzaffarnagar,Jharkhand,India,17.002641,70.570047,Asia/Kolkata
Alappuzha,Odisha,India,16.275086,71.036243,Asia/Kolkata
Mirzapur,Haryana,India,12.819813,78.873969,Asia/Kolkata
Ichalkaranji,Odisha,India,32.441483,78.208083,Asia/Kolkata
Bilaspur,Punjab,India,22.741908,86.509887,Asia/Kolkata
Tiruchirappalli,Telangana,India,13.041458,73.885151,Asia/Kolkata
Tezpur,Meghalaya,India,9.122968,72.63668,Asia/Kolkata
Silchar,Jharkhand,India,31.037812,89.983146,Asia/Kolkata
Jodhpur,Kerala,India,13.251065,92.955211,Asia/Kolkata
Bikaner,Himachal Pradesh,India,26.849704,69.886163,Asia/Kolkata
Bellary,Telangana,India,34.251175,76.722062,Asia/Kolkata
Amaravati,Himachal Pradesh,India,13.738218,81.018284,Asia/Kolkata
Thane,Assam,India,30.11668,69.077484,Asia/Kolkata
Giridih,Tamil Nadu,India,26.833558,75.179289,Asia/Kolkata
Eluru,Telangana,India,26.052909,89.767338,Asia/Kolkata
Nandyal,Bihar,India,13.152875,69.76156,Asia/Kolkata
Dibrugarh,Chhattisgarh,India,25.642301,83.518461,Asia/Kolkata
Bhatpara,Jharkhand,India,9.375297,87.760161,Asia/Kolkata
Shivpuri,Himachal Pradesh,India,20.34863,91.478088,Asia/Kolkata
Bharatpur,Goa,India,14.333841,91.947821,Asia/Kolkata
Bijapur,Manipur,India,26.800456,73.501097,Asia/Kolkata
Hubli–Dharwad,Bihar,India,24.686908,75.337648,Asia/Kolkata
Hindupur,West Bengal,India,20.155518,80.724836,Asia/Kolkata
Mango,Jharkhand,India,33.495012,83.591008,Asia/Kolkata
Patna,Gujarat,India,32.046486,94.328261,Asia/Kolkata
Karimnagar,Tamil Nadu,India,18.798017,79.031178,Asia/Kolkata
Buxar,Assam,India,21.294031,72.507541,Asia/Kolkata
Pune,Chhattisgarh,India,21.841632,86.726079,Asia/Kolkata
Howrah,Kerala,India,21.392975,80.172819,Asia/Kolkata
New Delhi,Tamil Nadu,India,12.781341,86.796292,Asia/Kolkata
Indore,Jharkhand,India,34.170302,76.897414,Asia/Kolkata
Uluberia,Gujarat,India,26.035358,79.595596,Asia/Kolkata
Hindupur,Jharkhand,India,26.988687,69.894229,Asia/Kolkata
Gudivada,Karnataka,India,19.86326,79.026017,Asia/Kolkata
Parbhani,Tripura,India,35.625156,78.915403,Asia/Kolkata
Kalyan-Dombivli,Andhra Pradesh,India,11.060379,82.243034,Asia/Kolkata
Jammu,Telangana,India,29.765544,93.782078,Asia/Kolkata
Bidar,Madhya Pradesh,India,8.270172,69.308852,Asia/Kolkata
Uluberia,Bihar,India,32.387071,71.598879,Asia/Kolkata
Maheshtala,Uttarakhand,India,28.743494,75.656117,Asia/Kolkata
Mysore,Sikkim,India,18.225264,90.209359,Asia/Kolkata
Mango,Punjab,India,26.074618,93.804536,Asia/Kolkata
Coimbatore,Tripura,India,35.234952,79.308952,Asia/Kolkata
Kumbakonam,Maharashtra,India,28.655125,83.014382,Asia/Kolkata
North Dumdum,Punjab,India,36.471537,91.593216,Asia/Kolkata
Ahmedabad,Assam,India,9.019309,88.576962,Asia/Kolkata
Faridabad,Meghalaya,India,20.82528,83.85095,Asia/Kolkata
Bulandshahr,Andhra Pradesh,India,25.424168,70.942059,Asia/Kolkata
Kurnool,Mizoram,India,35.939381,92.3596,Asia/Kolkata
Jamnagar,Odisha,India,16.368275,84.927338,Asia/Kolkata
Miryalaguda,Assam,India,14.427454,75.307705,Asia/Kolkata
Karnal,Goa,India,8.614016,94.318258,Asia/Kolkata
Solapur,Sikkim,India,9.638649,85.846804,Asia/Kolkata
Tezpur,Andhra Pradesh,India,10.658335,69.908496,Asia/Kolkata
Jodhpur,Andhra Pradesh,India,13.177618,70.671697,Asia/Kolkata
Latur,Jharkhand,India,31.520846,72.29247,Asia/Kolkata
Bhilai,Uttarakhand,India,35.75934,81.006576,Asia/Kolkata
Shivpuri,Manipur,India,21.734404,75.923888,Asia/Kolkata
Srikakulam,Kerala,India,13.358724,81.328808,Asia/Kolkata
Gopalpur,Gujarat,India,25.315881,86.868388,Asia/Kolkata
Dindigul,Arunachal Pradesh,India,15.447787,78.566452,Asia/Kolkata
Pondicherry,Mizoram,India,31.795093,72.109384,Asia/Kolkata
Korba,Manipur,India,14.056838,71.196051,Asia/Kolkata
Darbhanga,Manipur,India,34.70472,73.756042,Asia/Kolkata
Bhimavaram,Punjab,India,29.542248,82.054887,Asia/Kolkata
Hazaribagh,Manipur,India,22.52171,78.612082,Asia/Kolkata
Bardhaman,Tripura,India,33.844036,69.172182,Asia/Kolkata
North Dumdum,Arunachal Pradesh,India,24.287604,77.63295,Asia/Kolkata
Jammu,Uttarakhand,India,12.485846,72.470131,Asia/Kolkata
Parbhani,Kerala,India,13.472442,73.151563,Asia/Kolkata
Alwar,Kerala,India,12.161353,75.204256,Asia/Kolkata
Unnao,Gujarat,India,19.556522,68.13084,Asia/Kolkata
Nizamabad,Nagaland,India,9.573162,69.888793,Asia/Kolkata
Malda,Uttarakhand,India,24.34126,77.651581,Asia/Kolkata
Alwar,Rajasthan,India,28.858104,96.088699,Asia/Kolkata
Karaikudi,Tamil Nadu,India,22.736074,95.688534,Asia/Kolkata
Patna,Tripura,India,14.032469,81.549559,Asia/Kolkata
Satna,Sikkim,India,19.790933,76.088394,Asia/Kolkata
Arrah,Meghalaya,India,10.25019,91.254783,Asia/Kolkata
Shimoga,Andhra Pradesh,India,34.293344,88.003652,Asia/Kolkata
Nellore,West Bengal,India,30.033671,71.513954,Asia/Kolkata
Nangloi Jat,Chhattisgarh,India,28.898313,80.714807,Asia/Kolkata
Rourkela,Himachal Pradesh,India,17.329608,93.917981,Asia/Kolkata
Jehanabad,Haryana,India,33.83268,79.177903,Asia/Kolkata
Haldia,Madhya Pradesh,India,9.584384,77.94602,Asia/Kolkata
Naihati,Chhattisgarh,India,25.943113,84.032923,Asia/Kolkata
Tirunelveli,Kerala,India,10.729818,85.760355,Asia/Kolkata
Mumbai,Gujarat,India,31.501719,86.964282,Asia/Kolkata
Bidhannagar,Uttarakhand,India,31.834751,74.375263,Asia/Kolkata
Bangalore,Telangana,India,21.057813,88.708166,Asia/Kolkata
Kamarhati,Goa,India,29.983066,68.03759,Asia/Kolkata
Durg,Odisha,India,36.037105,88.001018,Asia/Kolkata
Mysore,Andhra Pradesh,India,12.621957,84.335615,Asia/Kolkata
Siwan,Kerala,India,23.490908,84.164439,Asia/Kolkata
Bidhannagar,Odisha,India,31.133192,88.7269,Asia/Kolkata
Gulbarga,Telangana,India,34.939437,84.646599,Asia/Kolkata
Ahmednagar,Nagaland,India,16.06802,94.046759,Asia/Kolkata
Karnal,Meghalaya,India,32.607126,83.745225,Asia/Kolkata
Alwar,Assam,India,34.004644,74.976325,Asia/Kolkata
Raichur,Uttarakhand,India,23.899928,79.680287,Asia/Kolkata
Gaya,Goa,India,27.942453,88.632628,Asia/Kolkata
Ratlam,Telangana,India,18.147104,89.027425,Asia/Kolkata
Gandhidham,Gujarat,India,30.754606,77.290808,Asia/Kolkata
Guntur,Andhra Pradesh,India,34.191247,91.226559,Asia/Kolkata
Fatehpur,Sikkim,India,26.650237,90.509074,Asia/Kolkata
Ramagundam,Karnataka,India,22.160061,89.119971,Asia/Kolkata
Karnal,West Bengal,India,11.932582,95.435821,Asia/Kolkata
Tirunelveli,Punjab,India,12.780263,70.731141,Asia/Kolkata
Raichur,Meghalaya,India,26.781682,88.478791,Asia/Kolkata
Secunderabad,Sikkim,India,17.773513,75.297161,Asia/Kolkata
Tirupati,Gujarat,India,32.159974,85.177101,Asia/Kolkata
Purnia,Sikkim,India,35.637485,68.520068,Asia/Kolkata
Guwahati,Rajasthan,India,25.968262,91.650607,Asia/Kolkata
Gopalpur,Maharashtra,India,33.10219,77.73322,Asia/Kolkata
Raurkela Industrial Township,Uttarakhand,India,22.065806,79.486047,Asia/Kolkata
Tezpur,Gujarat,India,21.696785,73.613406,Asia/Kolkata
Bihar Sharif,Gujarat,India,13.774314,94.558415,Asia/Kolkata
Patiala,Meghalaya,India,12.236944,82.645895,Asia/Kolkata
Satna,Bihar,India,18.135854,92.611618,Asia/Kolkata
Vijayawada,Chhattisgarh,India,22.886179,75.850671,Asia/Kolkata
Vellore,Haryana,India,17.192841,71.243853,Asia/Kolkata
Bhusawal,Tripura,India,9.45538,81.523744,Asia/Kolkata
Ujjain,Gujarat,India,15.733365,91.99954,Asia/Kolkata
Hajipur,Chhattisgarh,India,13.827463,75.290973,Asia/Kolkata
Motihari,Himachal Pradesh,India,31.812811,80.856415,Asia/Kolkata
Mahbubnagar,Tamil Nadu,India,15.430193,86.306424,Asia/Kolkata
Singrauli,Gujarat,India,33.582064,87.463782,Asia/Kolkata
Tiruppur,Assam,India,25.716636,92.39858,Asia/Kolkata
Karawal Nagar,Uttar Pradesh,India,19.027452,87.980645,Asia/Kolkata
Jhansi,Uttarakhand,India,33.786936,81.036453,Asia/Kolkata
Nagercoil,Andhra Pradesh,India,12.487003,72.929928,Asia/Kolkata
Udupi,Arunachal Pradesh,India,25.81247,73.657056,Asia/Kolkata
Pali,Telangana,India,15.669245,71.029135,Asia/Kolkata
Durg,Telangana,India,35.013655,80.729866,Asia/Kolkata
Jorhat,Uttarakhand,India,24.433426,76.278577,Asia/Kolkata
Pudukkottai,Himachal Pradesh,India,24.988591,70.544934,Asia/Kolkata
Dindigul,Andhra Pradesh,India,10.018972,68.801247,Asia/Kolkata
Kolhapur,Tripura,India,20.322266,91.370061,Asia/Kolkata
Guntakal,Arunachal Pradesh,India,25.146236,70.304077,Asia/Kolkata
Begusarai,Punjab,India,35.16589,91.375299,Asia/Kolkata
Anand,Andhra Pradesh,India,19.9209,73.37483,Asia/Kolkata
Sambhal,Karnataka,India,16.358618,88.547498,Asia/Kolkata
Bhiwani,Goa,India,20.312,77.199138,Asia/Kolkata
Ratlam,Tamil Nadu,India,23.895788,73.929864,Asia/Kolkata
Ranchi,Tripura,India,34.10808,88.062624,Asia/Kolkata
Visakhapatnam,Maharashtra,India,23.183116,88.455268,Asia/Kolkata
Phagwara,Bihar,India,35.54948,90.347965,Asia/Kolkata
Etawah,Uttar Pradesh,India,16.195812,89.787887,Asia/Kolkata
Kurnool,Maharashtra,India,18.207619,70.277104,Asia/Kolkata
Gandhidham,Tripura,India,36.384158,79.704214,Asia/Kolkata
Vijayanagaram,Rajasthan,India,10.850572,71.449845,Asia/Kolkata
Begusarai,Tripura,India,21.634752,70.724336,Asia/Kolkata
Allahabad,Sikkim,India,12.747772,86.83808,Asia/Kolkata
Bardhaman,Punjab,India,35.658301,81.416347,Asia/Kolkata
Kharagpur,Uttarakhand,India,25.723999,88.80475,Asia/Kolkata
Ramgarh,Karnataka,India,8.290319,78.701425,Asia/Kolkata
Coimbatore,Uttarakhand,India,17.591619,80.260735,Asia/Kolkata
Ulhasnagar,Meghalaya,India,25.229437,71.423431,Asia/Kolkata
Pallavaram,Tripura,India,25.199711,91.331228,Asia/Kolkata
Belgaum,Rajasthan,India,31.271821,68.497897,Asia/Kolkata
Raichur,Madhya Pradesh,India,12.649662,93.046028,Asia/Kolkata
Ajmer,Tamil Nadu,India,25.988134,92.760529,Asia/Kolkata
